transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0200035,2025-04-16 03:22:00,CUST36628,Customer_28340,ACC21232,ACC04901,17279.09,IMPS,Kolkata,DEV192785,10.42.26.250,VERIFIED,LOW,NORMAL,LOW
TXN0200036,2025-06-08 19:15:00,CUST13464,Customer_38532,ACC42513,ACC35594,3515.56,IMPS,Mumbai,DEV168667,10.182.132.246,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200037,2025-01-25 13:19:00,CUST37200,Customer_39064,ACC00308,ACC22110,41626.73,IMPS,Delhi,DEV019982,10.251.182.96,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200038,2025-07-06 22:32:00,CUST11208,Customer_24989,ACC12177,ACC10274,37823.18,CARD,Kolkata,DEV079663,10.236.24.129,VERIFIED,HIGH,NORMAL,LOW
TXN0200039,2025-08-03 01:03:00,CUST33604,Customer_32557,ACC30865,ACC46348,3092.91,NEFT,Bengaluru,DEV109711,10.229.228.207,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200040,2025-10-14 03:32:00,CUST24148,Customer_40031,ACC41290,ACC13380,16213.07,RTGS,Kolkata,DEV137713,10.236.88.107,VERIFIED,LOW,NORMAL,LOW
TXN0200041,2025-04-08 13:50:00,CUST38283,Customer_05863,ACC09680,ACC21586,27337.59,CARD,Delhi,DEV130353,10.133.15.208,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200042,2025-03-21 14:48:00,CUST03534,Customer_35050,ACC14727,ACC01805,23443.57,IMPS,Delhi,DEV144031,10.162.188.121,VERIFIED,LOW,NORMAL,LOW
TXN0200043,2025-10-05 18:26:00,CUST02909,Customer_10549,ACC48940,ACC58939,45961.62,UPI,Delhi,DEV121553,10.160.99.166,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200044,2025-09-27 22:26:00,CUST43642,Customer_31659,ACC33686,ACC10931,43187.7,NEFT,Hyderabad,DEV086942,10.40.162.211,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200045,2025-11-09 10:54:00,CUST46725,Customer_24956,ACC19983,ACC32369,48339.9,NEFT,Bengaluru,DEV034547,10.137.117.207,VERIFIED,LOW,NORMAL,LOW
TXN0200046,2025-03-31 13:39:00,CUST03460,Customer_31861,ACC47139,ACC18050,8324.32,UPI,Delhi,DEV044744,10.75.251.234,PENDING,MEDIUM,NORMAL,LOW
TXN0200047,2025-04-13 18:21:00,CUST41187,Customer_19495,ACC59778,ACC08958,11588.68,NEFT,Kolkata,DEV018525,10.37.150.126,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200048,2025-04-30 13:44:00,CUST04126,Customer_30567,ACC47511,ACC17867,44732.11,NEFT,Mumbai,DEV131374,10.45.199.6,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200049,2025-08-29 16:35:00,CUST31011,Customer_22759,ACC04176,ACC49116,8032.58,CARD,Hyderabad,DEV043238,10.230.201.243,VERIFIED,LOW,NORMAL,LOW
TXN0200050,2025-04-18 23:15:00,CUST17164,Customer_24673,ACC05052,ACC19828,29619.81,IMPS,Kolkata,DEV001116,10.210.62.140,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200051,2025-04-20 08:54:00,CUST32315,Customer_35415,ACC24064,ACC31661,8162.27,CARD,Chennai,DEV006834,10.3.198.78,PENDING,LOW,NORMAL,LOW
TXN0200052,2025-03-28 06:00:00,CUST16097,Customer_32876,ACC24054,ACC30157,29670.49,IMPS,Delhi,DEV099952,10.224.173.120,VERIFIED,HIGH,NORMAL,LOW
TXN0200053,2025-04-18 14:26:00,CUST22918,Customer_00788,ACC55104,ACC27149,14903.95,CARD,Kolkata,DEV098337,10.211.207.252,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200054,2025-09-23 14:29:00,CUST15858,Customer_44841,ACC39242,ACC19520,12062.33,IMPS,Chennai,DEV134364,10.88.241.10,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200055,2025-12-04 06:27:00,CUST08975,Customer_35611,ACC26157,ACC39214,27468.09,NEFT,Delhi,DEV167371,10.173.213.73,VERIFIED,LOW,NORMAL,LOW
TXN0200056,2025-09-14 01:54:00,CUST36408,Customer_45734,ACC28223,ACC07749,15636.68,UPI,Hyderabad,DEV170163,10.29.161.28,PENDING,LOW,NORMAL,LOW
TXN0200057,2025-03-05 15:26:00,CUST05334,Customer_41768,ACC24770,ACC56273,2900.44,NEFT,Kolkata,DEV172559,10.150.233.38,VERIFIED,HIGH,NORMAL,LOW
TXN0200058,2025-03-14 06:18:00,CUST03663,Customer_15728,ACC00566,ACC19001,32086.49,UPI,Bengaluru,DEV045392,10.155.48.127,PENDING,HIGH,NORMAL,LOW
TXN0200059,2025-01-20 18:45:00,CUST02182,Customer_26584,ACC05774,ACC23921,32110.78,IMPS,Delhi,DEV101417,10.196.5.171,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200060,2025-12-04 09:33:00,CUST19650,Customer_36125,ACC12285,ACC52026,33536.25,IMPS,Kolkata,DEV144912,10.228.81.136,VERIFIED,HIGH,NORMAL,LOW
TXN0200061,2025-09-24 19:23:00,CUST31704,Customer_16195,ACC11739,ACC12070,24313.07,RTGS,Hyderabad,DEV196484,10.145.110.235,PENDING,MEDIUM,NORMAL,LOW
TXN0200062,2025-12-30 20:28:00,CUST16123,Customer_20347,ACC38155,ACC09415,22689.71,RTGS,Mumbai,DEV043328,10.87.90.64,VERIFIED,LOW,NORMAL,LOW
TXN0200063,2025-12-16 15:50:00,CUST34017,Customer_02686,ACC52481,ACC43572,24478.55,CARD,Chennai,DEV096213,10.242.46.44,VERIFIED,HIGH,NORMAL,LOW
TXN0200064,2025-03-10 18:26:00,CUST04842,Customer_19174,ACC29655,ACC11497,47921.36,RTGS,Kolkata,DEV130232,10.164.220.193,VERIFIED,LOW,NORMAL,LOW
TXN0200065,2025-12-15 23:10:00,CUST31066,Customer_40105,ACC59161,ACC40887,34980.97,CARD,Chennai,DEV040902,10.247.189.192,PENDING,LOW,NORMAL,LOW
TXN0200066,2025-09-22 02:22:00,CUST10479,Customer_33536,ACC45768,ACC04183,25847.89,CARD,Hyderabad,DEV057852,10.129.200.12,VERIFIED,LOW,NORMAL,LOW
TXN0200067,2025-04-05 00:15:00,CUST18457,Customer_25375,ACC52030,ACC15839,6238.22,RTGS,Delhi,DEV166213,10.43.230.2,VERIFIED,HIGH,NORMAL,LOW
TXN0200068,2025-11-03 07:59:00,CUST40467,Customer_28461,ACC48955,ACC44898,7204.21,IMPS,Chennai,DEV167674,10.195.29.187,PENDING,LOW,NORMAL,LOW
TXN0200069,2025-04-08 04:35:00,CUST12291,Customer_26287,ACC49490,ACC34568,11454.54,NEFT,Hyderabad,DEV082309,10.230.10.2,PENDING,HIGH,NORMAL,LOW
TXN0200070,2025-04-02 05:27:00,CUST02407,Customer_36310,ACC31326,ACC30356,27628.65,UPI,Kolkata,DEV049699,10.157.181.9,PENDING,LOW,NORMAL,LOW
TXN0200071,2025-05-06 09:23:00,CUST42574,Customer_17266,ACC01635,ACC15600,16300.06,RTGS,Hyderabad,DEV109112,10.26.227.132,VERIFIED,HIGH,NORMAL,LOW
TXN0200072,2025-12-07 23:25:00,CUST13124,Customer_36664,ACC06749,ACC58538,39363.58,NEFT,Kolkata,DEV015310,10.30.10.151,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200073,2025-02-24 20:49:00,CUST01462,Customer_04560,ACC35864,ACC02658,37801.58,RTGS,Chennai,DEV198074,10.178.162.111,PENDING,LOW,NORMAL,LOW
TXN0200074,2025-03-08 21:12:00,CUST16572,Customer_33630,ACC48979,ACC13340,18703.81,IMPS,Kolkata,DEV006832,10.98.170.145,PENDING,HIGH,NORMAL,LOW
TXN0200075,2025-06-21 16:01:00,CUST05720,Customer_42895,ACC21310,ACC51156,21225.65,UPI,Chennai,DEV153592,10.92.138.197,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200076,2025-08-12 05:52:00,CUST28140,Customer_45422,ACC44289,ACC50982,11000.12,NEFT,Mumbai,DEV081818,10.146.111.44,PENDING,LOW,NORMAL,LOW
TXN0200077,2025-06-11 18:50:00,CUST13235,Customer_08837,ACC43183,ACC04729,18230.24,RTGS,Bengaluru,DEV106583,10.15.53.178,PENDING,MEDIUM,NORMAL,LOW
TXN0200078,2025-10-21 06:29:00,CUST47762,Customer_41878,ACC08619,ACC15649,4839.8,RTGS,Hyderabad,DEV120763,10.241.46.59,PENDING,LOW,NORMAL,LOW
TXN0200079,2025-06-22 14:08:00,CUST35164,Customer_17281,ACC22816,ACC40176,45850.7,IMPS,Bengaluru,DEV007729,10.98.204.116,VERIFIED,LOW,NORMAL,LOW
TXN0200080,2025-07-04 06:34:00,CUST21685,Customer_47189,ACC23467,ACC30825,16925.73,RTGS,Kolkata,DEV080711,10.30.187.29,PENDING,HIGH,NORMAL,LOW
TXN0200081,2025-01-11 12:05:00,CUST23573,Customer_41776,ACC24153,ACC19390,2041.0,NEFT,Chennai,DEV185974,10.210.26.156,PENDING,HIGH,NORMAL,LOW
TXN0200082,2025-11-18 00:28:00,CUST24668,Customer_17293,ACC11718,ACC25073,15442.31,NEFT,Chennai,DEV112059,10.111.59.25,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200083,2025-06-30 12:51:00,CUST38553,Customer_30044,ACC32161,ACC44711,2642.78,IMPS,Kolkata,DEV178493,10.3.0.151,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200084,2025-11-17 18:34:00,CUST31532,Customer_19328,ACC25932,ACC45216,35221.43,RTGS,Kolkata,DEV138964,10.219.52.221,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200085,2025-07-02 18:32:00,CUST12289,Customer_43415,ACC41877,ACC54446,40681.83,RTGS,Bengaluru,DEV054836,10.162.246.165,PENDING,MEDIUM,NORMAL,LOW
TXN0200086,2025-10-26 02:42:00,CUST04555,Customer_22281,ACC58775,ACC12274,37689.29,CARD,Chennai,DEV054477,10.235.187.147,PENDING,HIGH,NORMAL,LOW
TXN0200087,2025-11-12 23:33:00,CUST27444,Customer_28384,ACC25262,ACC54358,38674.75,UPI,Kolkata,DEV014553,10.193.23.236,VERIFIED,HIGH,NORMAL,LOW
TXN0200088,2025-06-13 07:44:00,CUST18364,Customer_22759,ACC15870,ACC44398,21079.31,NEFT,Mumbai,DEV134367,10.95.221.194,VERIFIED,LOW,NORMAL,LOW
TXN0200089,2025-02-13 14:33:00,CUST42269,Customer_44293,ACC01498,ACC45257,23176.06,RTGS,Mumbai,DEV119738,10.207.152.193,PENDING,LOW,NORMAL,LOW
TXN0200090,2025-10-26 23:44:00,CUST41989,Customer_19793,ACC19522,ACC50194,45323.26,CARD,Delhi,DEV083275,10.86.162.212,PENDING,MEDIUM,NORMAL,LOW
TXN0200091,2025-10-22 16:36:00,CUST09618,Customer_49944,ACC08711,ACC47274,41783.96,IMPS,Chennai,DEV048271,10.95.19.225,PENDING,MEDIUM,NORMAL,LOW
TXN0200092,2025-09-04 23:11:00,CUST02260,Customer_31476,ACC27091,ACC16784,36468.2,IMPS,Delhi,DEV096722,10.130.205.119,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200093,2025-08-04 06:07:00,CUST17426,Customer_37121,ACC01134,ACC02796,23323.26,UPI,Bengaluru,DEV036735,10.80.228.181,VERIFIED,HIGH,NORMAL,LOW
TXN0200094,2025-05-13 23:22:00,CUST02397,Customer_36081,ACC25169,ACC30558,19325.35,NEFT,Delhi,DEV063755,10.112.51.169,VERIFIED,LOW,NORMAL,LOW
TXN0200095,2025-04-14 10:54:00,CUST15695,Customer_20337,ACC00593,ACC01720,7593.71,NEFT,Chennai,DEV021862,10.255.162.47,VERIFIED,LOW,NORMAL,LOW
TXN0200096,2025-06-30 19:18:00,CUST37789,Customer_35680,ACC59365,ACC20951,21519.72,IMPS,Kolkata,DEV020012,10.40.54.20,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200097,2025-12-17 23:20:00,CUST16460,Customer_11547,ACC24494,ACC54877,5236.08,CARD,Kolkata,DEV157759,10.63.216.214,PENDING,MEDIUM,NORMAL,LOW
TXN0200098,2025-10-07 07:08:00,CUST33705,Customer_01090,ACC05805,ACC29942,31152.2,IMPS,Chennai,DEV015181,10.13.119.77,VERIFIED,LOW,NORMAL,LOW
TXN0200099,2025-08-05 00:44:00,CUST06004,Customer_04398,ACC43889,ACC26747,21157.75,RTGS,Mumbai,DEV153582,10.118.246.15,PENDING,LOW,NORMAL,LOW
TXN0200100,2025-11-05 09:51:00,CUST25902,Customer_23710,ACC46423,ACC27674,7718.29,UPI,Hyderabad,DEV166387,10.43.147.189,VERIFIED,HIGH,NORMAL,LOW
TXN0200101,2025-01-31 06:46:00,CUST19540,Customer_18618,ACC41243,ACC47742,20541.59,NEFT,Delhi,DEV074374,10.188.22.3,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200102,2025-11-09 13:33:00,CUST41501,Customer_40328,ACC56301,ACC18478,17772.54,RTGS,Mumbai,DEV070156,10.8.215.215,PENDING,HIGH,NORMAL,LOW
TXN0200103,2025-06-05 12:13:00,CUST15073,Customer_00130,ACC01773,ACC46038,35776.53,UPI,Bengaluru,DEV037430,10.63.17.189,VERIFIED,HIGH,NORMAL,LOW
TXN0200104,2025-03-22 15:39:00,CUST01790,Customer_01123,ACC46817,ACC27044,40747.57,CARD,Kolkata,DEV014452,10.10.167.110,VERIFIED,HIGH,NORMAL,LOW
TXN0200105,2025-12-21 07:04:00,CUST34906,Customer_35752,ACC38661,ACC35254,33218.66,IMPS,Bengaluru,DEV151267,10.250.246.50,VERIFIED,HIGH,NORMAL,LOW
TXN0200106,2025-09-08 12:50:00,CUST45568,Customer_03247,ACC14889,ACC21606,34659.73,RTGS,Delhi,DEV146543,10.91.193.55,VERIFIED,HIGH,NORMAL,LOW
TXN0200107,2025-11-12 13:46:00,CUST04095,Customer_21298,ACC02029,ACC36515,34531.34,RTGS,Chennai,DEV168798,10.187.19.81,VERIFIED,HIGH,NORMAL,LOW
TXN0200108,2025-08-12 08:24:00,CUST31819,Customer_09281,ACC36855,ACC45929,20640.44,CARD,Kolkata,DEV097359,10.35.73.13,VERIFIED,LOW,NORMAL,LOW
TXN0200109,2025-10-31 19:14:00,CUST01894,Customer_39761,ACC02799,ACC22754,46620.96,CARD,Kolkata,DEV053794,10.66.155.252,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200110,2025-10-19 14:47:00,CUST02405,Customer_06440,ACC51810,ACC23319,40270.2,UPI,Hyderabad,DEV061638,10.58.117.17,VERIFIED,LOW,NORMAL,LOW
TXN0200111,2025-12-17 18:04:00,CUST17658,Customer_20215,ACC22731,ACC56450,28541.74,CARD,Bengaluru,DEV112940,10.158.152.180,PENDING,LOW,NORMAL,LOW
TXN0200112,2025-11-18 23:54:00,CUST12793,Customer_14319,ACC13086,ACC14958,43522.93,CARD,Delhi,DEV000771,10.206.144.38,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200113,2025-02-21 18:14:00,CUST11200,Customer_23163,ACC32324,ACC30484,40419.98,IMPS,Bengaluru,DEV079262,10.71.108.185,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200114,2025-06-11 00:50:00,CUST42481,Customer_21623,ACC19781,ACC18840,11863.39,RTGS,Hyderabad,DEV106571,10.222.169.124,VERIFIED,LOW,NORMAL,LOW
TXN0200115,2025-08-24 05:40:00,CUST05293,Customer_02253,ACC20045,ACC05837,9680.86,UPI,Chennai,DEV143932,10.47.13.239,PENDING,MEDIUM,NORMAL,LOW
TXN0200116,2025-04-30 00:46:00,CUST03878,Customer_42851,ACC16529,ACC40381,8837.28,RTGS,Mumbai,DEV155915,10.120.49.108,VERIFIED,HIGH,NORMAL,LOW
TXN0200117,2025-06-12 04:40:00,CUST13473,Customer_47153,ACC22790,ACC40564,9439.04,IMPS,Mumbai,DEV007328,10.233.160.238,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200118,2025-07-11 19:14:00,CUST33802,Customer_08273,ACC26840,ACC37018,13740.62,UPI,Hyderabad,DEV149218,10.140.205.147,VERIFIED,HIGH,NORMAL,LOW
TXN0200119,2025-07-04 06:52:00,CUST34918,Customer_06746,ACC34016,ACC02318,15314.87,IMPS,Mumbai,DEV030479,10.189.110.85,VERIFIED,HIGH,NORMAL,LOW
TXN0200120,2025-09-17 06:18:00,CUST22800,Customer_37463,ACC22436,ACC59325,16896.78,CARD,Delhi,DEV013088,10.214.7.217,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200121,2025-11-06 02:28:00,CUST49882,Customer_00025,ACC30153,ACC37077,28874.62,RTGS,Mumbai,DEV015262,10.121.110.167,PENDING,LOW,NORMAL,LOW
TXN0200122,2025-11-05 15:24:00,CUST06209,Customer_10556,ACC02264,ACC22018,12471.34,CARD,Chennai,DEV171437,10.33.141.7,VERIFIED,LOW,NORMAL,LOW
TXN0200123,2025-02-28 07:39:00,CUST19921,Customer_30371,ACC53734,ACC12754,17386.56,RTGS,Delhi,DEV031839,10.1.95.107,PENDING,LOW,NORMAL,LOW
TXN0200124,2025-06-11 05:08:00,CUST45726,Customer_34545,ACC36360,ACC22418,16278.1,UPI,Hyderabad,DEV148048,10.143.24.98,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200125,2025-06-09 18:41:00,CUST24277,Customer_47770,ACC28935,ACC30752,5847.19,CARD,Bengaluru,DEV010646,10.255.56.67,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200126,2025-03-05 19:55:00,CUST42448,Customer_20535,ACC23018,ACC40803,38159.58,UPI,Chennai,DEV048911,10.190.77.65,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200127,2025-08-14 02:36:00,CUST44559,Customer_17053,ACC02929,ACC36150,23170.09,IMPS,Hyderabad,DEV180527,10.144.177.165,VERIFIED,HIGH,NORMAL,LOW
TXN0200128,2025-12-21 13:23:00,CUST17680,Customer_21874,ACC55217,ACC53764,1538.5,CARD,Chennai,DEV131635,10.124.179.171,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200129,2025-02-27 20:03:00,CUST40950,Customer_10758,ACC34104,ACC14069,20865.99,UPI,Kolkata,DEV178425,10.148.76.52,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200130,2025-12-13 14:26:00,CUST36413,Customer_29351,ACC58767,ACC12840,6379.2,UPI,Delhi,DEV199486,10.157.50.50,VERIFIED,LOW,NORMAL,LOW
TXN0200131,2025-08-02 21:30:00,CUST09959,Customer_03517,ACC03671,ACC48404,15506.39,CARD,Bengaluru,DEV060335,10.162.90.201,VERIFIED,LOW,NORMAL,LOW
TXN0200132,2025-01-20 08:55:00,CUST05345,Customer_17864,ACC46461,ACC17598,11969.35,IMPS,Delhi,DEV073194,10.105.237.183,PENDING,HIGH,NORMAL,LOW
TXN0200133,2025-02-22 13:22:00,CUST36432,Customer_00006,ACC09715,ACC11307,45786.69,RTGS,Mumbai,DEV136338,10.62.80.20,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200134,2025-06-07 01:14:00,CUST41272,Customer_15682,ACC03037,ACC39565,47357.05,UPI,Kolkata,DEV123866,10.142.114.9,VERIFIED,HIGH,NORMAL,LOW
TXN0200135,2025-11-05 16:17:00,CUST20158,Customer_20114,ACC10646,ACC40471,33532.36,UPI,Bengaluru,DEV076135,10.169.1.25,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200136,2025-02-21 15:18:00,CUST47879,Customer_29639,ACC14308,ACC54390,31493.72,NEFT,Hyderabad,DEV049727,10.198.251.209,PENDING,MEDIUM,NORMAL,LOW
TXN0200137,2025-03-24 01:22:00,CUST47824,Customer_15383,ACC09736,ACC03078,9178.23,NEFT,Delhi,DEV049422,10.162.126.144,VERIFIED,LOW,NORMAL,LOW
TXN0200138,2025-01-11 16:42:00,CUST48009,Customer_17374,ACC54682,ACC01702,19676.39,RTGS,Bengaluru,DEV148291,10.55.63.123,PENDING,HIGH,NORMAL,LOW
TXN0200139,2025-07-09 02:41:00,CUST38444,Customer_26496,ACC05760,ACC26262,1288.72,IMPS,Delhi,DEV196168,10.231.51.121,PENDING,LOW,NORMAL,LOW
TXN0200140,2025-09-20 06:52:00,CUST40273,Customer_31452,ACC11861,ACC47338,39575.05,IMPS,Bengaluru,DEV060450,10.255.5.90,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200141,2025-08-04 06:21:00,CUST23224,Customer_23591,ACC49737,ACC05947,45309.94,CARD,Chennai,DEV029415,10.193.113.80,VERIFIED,MEDIUM,NORMAL,LOW
TXN0200142,2025-03-07 08:44:00,CUST49829,Customer_10779,ACC50287,ACC20944,18935.57,UPI,Mumbai,DEV047209,10.103.7.141,PENDING,HIGH,NORMAL,LOW
TXN0200143,2025-09-22 04:12:00,CUST27233,Customer_36848,ACC16779,ACC49802,34048.23,IMPS,Delhi,DEV049945,10.46.1.139,VERIFIED,LOW,NORMAL,LOW
