transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0500028,2025-01-10 19:01:00,CUST29236,Customer_11194,ACC06372,ACC16442,26776.13,RTGS,Bengaluru,DEV182303,10.3.196.21,VERIFIED,HIGH,NORMAL,LOW
TXN0500029,2025-01-10 18:36:00,CUST03454,Customer_29430,ACC28955,ACC59331,37663.44,NEFT,Kolkata,DEV166797,10.138.4.197,PENDING,MEDIUM,NORMAL,LOW
TXN0500030,2025-06-28 19:18:00,CUST43026,Customer_41245,ACC00295,ACC28245,8491.62,UPI,Bengaluru,DEV045370,10.105.160.151,VERIFIED,HIGH,NORMAL,LOW
TXN0500031,2025-10-09 06:08:00,CUST41992,Customer_00881,ACC48418,ACC39398,11017.66,RTGS,Hyderabad,DEV050286,10.137.194.89,PENDING,HIGH,NORMAL,LOW
TXN0500032,2025-01-01 23:16:00,CUST24894,Customer_39272,ACC37875,ACC02421,1837135.19,NEFT,Delhi,DEV022054,10.59.133.200,VERIFIED,HIGH,SHELL_COMPANY,CRITICAL
TXN0500033,2025-02-23 14:19:00,CUST32164,Customer_02541,ACC47042,ACC09999,23497.78,CARD,Chennai,DEV084866,10.155.168.103,VERIFIED,LOW,NORMAL,LOW
TXN0500034,2025-05-09 06:01:00,CUST29304,Customer_13499,ACC10966,ACC11931,3513.81,UPI,Delhi,DEV000599,10.118.70.73,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500035,2025-01-04 20:34:00,CUST26770,Customer_30641,ACC10620,ACC42388,36110.06,UPI,Mumbai,DEV016934,10.197.26.15,VERIFIED,HIGH,NORMAL,LOW
TXN0500036,2025-01-30 21:02:00,CUST45358,Customer_07790,ACC15508,ACC35093,7144.49,IMPS,Mumbai,DEV073224,10.27.38.1,PENDING,HIGH,NORMAL,LOW
TXN0500037,2025-06-22 03:23:00,CUST34609,Customer_28768,ACC21511,ACC21857,24299.73,CARD,Mumbai,DEV036810,10.15.136.134,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500038,2025-04-23 09:11:00,CUST37153,Customer_46921,ACC17579,ACC18116,47624.78,UPI,Chennai,DEV081972,10.49.19.177,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500039,2025-06-21 20:11:00,CUST19824,Customer_15669,ACC59784,ACC55827,14654.17,NEFT,Bengaluru,DEV137154,10.243.226.97,VERIFIED,LOW,NORMAL,LOW
TXN0500040,2025-03-21 16:35:00,CUST23966,Customer_37333,ACC07989,ACC20844,10672.27,NEFT,Mumbai,DEV106009,10.242.148.192,VERIFIED,HIGH,NORMAL,LOW
TXN0500041,2025-06-09 02:46:00,CUST34517,Customer_02036,ACC18705,ACC53526,27737.81,CARD,Bengaluru,DEV067723,10.160.66.66,VERIFIED,HIGH,NORMAL,LOW
TXN0500042,2025-05-28 06:20:00,CUST32737,Customer_07825,ACC32414,ACC40960,31444.64,CARD,Hyderabad,DEV044596,10.50.182.121,PENDING,LOW,NORMAL,LOW
TXN0500043,2025-03-11 00:13:00,CUST03145,Customer_01605,ACC27805,ACC59392,5669.6,CARD,Kolkata,DEV024592,10.86.231.55,PENDING,MEDIUM,NORMAL,LOW
TXN0500044,2025-07-17 15:13:00,CUST41568,Customer_47363,ACC50357,ACC35493,48904.34,UPI,Mumbai,DEV158760,10.175.69.208,PENDING,LOW,NORMAL,LOW
TXN0500045,2025-02-12 02:23:00,CUST32542,Customer_24730,ACC29327,ACC18633,26967.81,CARD,Chennai,DEV153992,10.149.186.191,VERIFIED,LOW,NORMAL,LOW
TXN0500046,2025-11-16 18:19:00,CUST30015,Customer_26105,ACC52235,ACC21980,30264.67,CARD,Delhi,DEV083884,10.156.126.105,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500047,2025-12-12 10:46:00,CUST37466,Customer_18263,ACC34535,ACC29841,2660.12,CARD,Delhi,DEV095881,10.178.32.181,VERIFIED,LOW,NORMAL,LOW
TXN0500048,2025-08-06 21:51:00,CUST39390,Customer_22185,ACC50761,ACC55948,11963.68,CARD,Hyderabad,DEV152717,10.18.250.65,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500049,2025-06-27 15:22:00,CUST18394,Customer_24703,ACC07838,ACC20603,15025.17,IMPS,Hyderabad,DEV122552,10.177.202.105,VERIFIED,LOW,NORMAL,LOW
TXN0500050,2025-12-14 17:50:00,CUST03344,Customer_15260,ACC14797,ACC45909,15794.05,UPI,Kolkata,DEV105761,10.220.29.225,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500051,2025-06-21 12:09:00,CUST13660,Customer_16670,ACC01632,ACC37414,22407.07,IMPS,Hyderabad,DEV172213,10.200.170.87,PENDING,HIGH,NORMAL,LOW
TXN0500052,2025-11-28 04:49:00,CUST48971,Customer_46561,ACC21156,ACC58670,27180.15,IMPS,Bengaluru,DEV123474,10.149.155.176,PENDING,MEDIUM,NORMAL,LOW
TXN0500053,2025-08-26 17:54:00,CUST42081,Customer_05664,ACC12591,ACC07216,7610.33,RTGS,Delhi,DEV009370,10.131.2.93,VERIFIED,HIGH,NORMAL,LOW
TXN0500054,2025-08-18 10:59:00,CUST17386,Customer_43342,ACC01363,ACC36811,8735.84,CARD,Mumbai,DEV096334,10.203.254.25,PENDING,LOW,NORMAL,LOW
TXN0500055,2025-04-07 17:40:00,CUST40360,Customer_21817,ACC20161,ACC29167,29494.83,UPI,Chennai,DEV124839,10.220.245.45,PENDING,MEDIUM,NORMAL,LOW
TXN0500056,2025-02-22 09:43:00,CUST35475,Customer_49791,ACC50524,ACC19811,9398.88,CARD,Bengaluru,DEV020057,10.133.125.36,VERIFIED,LOW,NORMAL,LOW
TXN0500057,2025-09-17 21:17:00,CUST01688,Customer_49408,ACC35217,ACC36267,31895.6,CARD,Delhi,DEV128063,10.234.218.238,PENDING,LOW,NORMAL,LOW
TXN0500058,2025-03-07 02:25:00,CUST37604,Customer_21935,ACC08712,ACC26771,10758.86,NEFT,Mumbai,DEV160020,10.43.8.64,PENDING,MEDIUM,NORMAL,LOW
TXN0500059,2025-04-06 02:17:00,CUST43115,Customer_16654,ACC30257,ACC26969,39817.06,CARD,Chennai,DEV160878,10.11.114.60,VERIFIED,LOW,NORMAL,LOW
TXN0500060,2025-10-07 15:23:00,CUST17901,Customer_49885,ACC06873,ACC14482,4396.94,CARD,Delhi,DEV117709,10.241.215.129,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500061,2025-06-23 14:22:00,CUST11553,Customer_22576,ACC14294,ACC37901,20864.86,NEFT,Hyderabad,DEV163595,10.75.189.41,PENDING,HIGH,NORMAL,LOW
TXN0500062,2025-02-09 08:58:00,CUST24256,Customer_29479,ACC43421,ACC28500,38911.26,IMPS,Bengaluru,DEV142380,10.228.118.207,PENDING,LOW,NORMAL,LOW
TXN0500063,2025-07-27 23:44:00,CUST22931,Customer_06385,ACC07893,ACC57855,8118.88,CARD,Mumbai,DEV185024,10.140.206.31,VERIFIED,HIGH,NORMAL,LOW
TXN0500064,2025-06-01 23:21:00,CUST35879,Customer_23083,ACC34026,ACC20760,39117.79,NEFT,Hyderabad,DEV032090,10.244.212.83,VERIFIED,LOW,NORMAL,LOW
TXN0500065,2025-10-28 07:02:00,CUST14055,Customer_36082,ACC49156,ACC27900,15585.4,NEFT,Hyderabad,DEV142809,10.184.41.214,PENDING,HIGH,NORMAL,LOW
TXN0500066,2025-01-01 18:02:00,CUST20538,Customer_48181,ACC21647,ACC57864,44640.19,CARD,Chennai,DEV150373,10.245.42.186,VERIFIED,HIGH,NORMAL,LOW
TXN0500067,2025-08-24 13:31:00,CUST17777,Customer_09303,ACC34468,ACC51701,1785.49,IMPS,Chennai,DEV115992,10.46.74.249,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500068,2025-12-07 12:02:00,CUST27042,Customer_02955,ACC59879,ACC38231,28485.83,CARD,Mumbai,DEV171008,10.251.6.16,VERIFIED,LOW,NORMAL,LOW
TXN0500069,2025-08-08 23:38:00,CUST03168,Customer_33104,ACC03913,ACC51855,13902.81,UPI,Hyderabad,DEV063356,10.219.157.185,VERIFIED,HIGH,NORMAL,LOW
TXN0500070,2025-09-04 20:14:00,CUST40941,Customer_02703,ACC23721,ACC55880,31196.82,CARD,Bengaluru,DEV170213,10.144.195.150,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500071,2025-11-14 12:20:00,CUST13190,Customer_46339,ACC13371,ACC51776,39742.89,RTGS,Delhi,DEV146586,10.131.1.57,VERIFIED,LOW,NORMAL,LOW
TXN0500072,2025-02-12 16:06:00,CUST27797,Customer_34482,ACC48338,ACC10648,4771.45,RTGS,Chennai,DEV175379,10.219.13.221,VERIFIED,HIGH,NORMAL,LOW
TXN0500073,2025-11-17 21:47:00,CUST27152,Customer_49883,ACC47700,ACC43276,16131.53,UPI,Bengaluru,DEV139467,10.16.49.126,VERIFIED,LOW,NORMAL,LOW
TXN0500074,2025-12-28 06:28:00,CUST43159,Customer_42332,ACC05449,ACC33387,30239.54,UPI,Kolkata,DEV165096,10.235.10.37,VERIFIED,HIGH,NORMAL,LOW
TXN0500075,2025-05-05 14:56:00,CUST21467,Customer_24380,ACC01463,ACC21811,37560.34,CARD,Hyderabad,DEV099236,10.11.173.1,PENDING,MEDIUM,NORMAL,LOW
TXN0500076,2025-06-17 13:25:00,CUST17949,Customer_08753,ACC13343,ACC48313,27841.17,IMPS,Kolkata,DEV172680,10.247.121.195,PENDING,HIGH,NORMAL,LOW
TXN0500077,2025-07-06 19:18:00,CUST12688,Customer_27750,ACC53159,ACC11145,49281.83,IMPS,Kolkata,DEV075535,10.250.59.204,PENDING,HIGH,NORMAL,LOW
TXN0500078,2025-06-20 16:17:00,CUST29380,Customer_45019,ACC29761,ACC17510,49973.12,UPI,Mumbai,DEV145575,10.194.37.190,PENDING,MEDIUM,NORMAL,LOW
TXN0500079,2025-12-09 23:22:00,CUST11717,Customer_20761,ACC44109,ACC29677,5920.34,IMPS,Chennai,DEV193541,10.59.54.163,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500080,2025-04-01 10:33:00,CUST23726,Customer_29116,ACC01982,ACC49283,33564.68,RTGS,Mumbai,DEV149592,10.86.142.206,VERIFIED,LOW,NORMAL,LOW
TXN0500081,2025-05-11 07:56:00,CUST20489,Customer_36005,ACC46484,ACC15567,18312.58,NEFT,Bengaluru,DEV004318,10.160.196.83,VERIFIED,HIGH,NORMAL,LOW
TXN0500082,2025-08-01 02:32:00,CUST28505,Customer_05864,ACC58090,ACC32033,25971.73,RTGS,Hyderabad,DEV048648,10.201.144.189,PENDING,LOW,NORMAL,LOW
TXN0500083,2025-09-02 10:07:00,CUST28667,Customer_49744,ACC02329,ACC53574,32263.97,RTGS,Mumbai,DEV049174,10.248.214.189,PENDING,MEDIUM,NORMAL,LOW
TXN0500084,2025-07-18 20:35:00,CUST15972,Customer_15179,ACC50991,ACC18933,10781.49,IMPS,Mumbai,DEV142737,10.34.20.143,VERIFIED,LOW,NORMAL,LOW
TXN0500085,2025-08-13 04:22:00,CUST11523,Customer_39739,ACC33798,ACC53274,33465.73,NEFT,Hyderabad,DEV168032,10.155.249.150,PENDING,HIGH,NORMAL,LOW
TXN0500086,2025-07-16 22:24:00,CUST18640,Customer_30696,ACC46435,ACC07292,8862.89,CARD,Kolkata,DEV031335,10.238.131.124,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500087,2025-06-24 10:32:00,CUST12064,Customer_08415,ACC43162,ACC43348,34617.37,UPI,Bengaluru,DEV055804,10.76.49.65,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500088,2025-11-23 14:33:00,CUST07109,Customer_07592,ACC23038,ACC48171,20456.62,UPI,Kolkata,DEV181996,10.90.71.189,PENDING,HIGH,NORMAL,LOW
TXN0500089,2025-08-20 03:01:00,CUST32213,Customer_07034,ACC11460,ACC50236,20156.65,NEFT,Chennai,DEV084180,10.214.46.216,VERIFIED,HIGH,NORMAL,LOW
TXN0500090,2025-05-14 16:53:00,CUST12498,Customer_18275,ACC16037,ACC52462,20142.76,NEFT,Delhi,DEV161679,10.178.28.43,VERIFIED,LOW,NORMAL,LOW
TXN0500091,2025-03-05 20:33:00,CUST46124,Customer_24777,ACC42861,ACC24133,9869.85,CARD,Hyderabad,DEV165996,10.125.32.94,VERIFIED,HIGH,NORMAL,LOW
TXN0500092,2025-12-09 18:38:00,CUST48782,Customer_49150,ACC03110,ACC17672,8408.04,NEFT,Delhi,DEV043597,10.168.46.69,VERIFIED,HIGH,NORMAL,LOW
TXN0500093,2025-07-08 14:13:00,CUST49075,Customer_39645,ACC10978,ACC36897,13622.02,IMPS,Delhi,DEV171127,10.50.70.34,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500094,2025-03-20 13:44:00,CUST23963,Customer_06888,ACC18700,ACC47452,48288.27,UPI,Hyderabad,DEV022332,10.12.213.104,VERIFIED,HIGH,NORMAL,LOW
TXN0500095,2025-01-01 08:22:00,CUST11854,Customer_49173,ACC49681,ACC02677,34878.82,CARD,Delhi,DEV085504,10.64.191.225,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500096,2025-01-18 05:39:00,CUST42592,Customer_10623,ACC21016,ACC58921,4805.28,UPI,Delhi,DEV067548,10.46.42.25,PENDING,MEDIUM,NORMAL,LOW
TXN0500097,2025-12-29 09:24:00,CUST31673,Customer_01680,ACC55012,ACC36652,14707.0,NEFT,Bengaluru,DEV046545,10.80.242.217,PENDING,HIGH,NORMAL,LOW
TXN0500098,2025-03-18 08:51:00,CUST49759,Customer_29595,ACC56741,ACC04475,39163.89,IMPS,Delhi,DEV085572,10.9.55.90,PENDING,HIGH,NORMAL,LOW
TXN0500099,2025-10-15 04:01:00,CUST38944,Customer_29099,ACC25458,ACC12922,40542.9,NEFT,Chennai,DEV017000,10.194.199.122,VERIFIED,LOW,NORMAL,LOW
TXN0500100,2025-04-10 13:26:00,CUST34728,Customer_13931,ACC56591,ACC35549,4809.42,NEFT,Hyderabad,DEV008850,10.155.12.147,PENDING,MEDIUM,NORMAL,LOW
TXN0500101,2025-02-16 00:15:00,CUST06494,Customer_00447,ACC40572,ACC27617,42337.27,RTGS,Mumbai,DEV119386,10.229.199.152,VERIFIED,LOW,NORMAL,LOW
TXN0500102,2025-06-17 13:04:00,CUST34919,Customer_37207,ACC03834,ACC10169,47759.08,UPI,Mumbai,DEV179492,10.126.86.105,PENDING,MEDIUM,NORMAL,LOW
TXN0500103,2025-07-01 20:14:00,CUST29677,Customer_02700,ACC17231,ACC21069,44487.07,RTGS,Mumbai,DEV145540,10.221.223.69,VERIFIED,HIGH,NORMAL,LOW
TXN0500104,2025-03-04 09:25:00,CUST14951,Customer_26163,ACC23858,ACC35462,49267.9,IMPS,Bengaluru,DEV132633,10.92.198.123,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500105,2025-06-29 20:05:00,CUST36842,Customer_30282,ACC00010,ACC42727,11280.64,CARD,Mumbai,DEV008439,10.22.73.151,VERIFIED,HIGH,NORMAL,LOW
TXN0500106,2025-05-06 18:09:00,CUST35200,Customer_30987,ACC53824,ACC25584,37910.05,IMPS,Kolkata,DEV026486,10.27.160.203,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500107,2025-12-07 00:13:00,CUST48453,Customer_47944,ACC35682,ACC06536,11088.88,IMPS,Kolkata,DEV111681,10.193.25.251,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500108,2025-03-21 07:08:00,CUST15329,Customer_24412,ACC11926,ACC26969,652.24,IMPS,Delhi,DEV168093,10.107.100.223,PENDING,LOW,NORMAL,LOW
TXN0500109,2025-09-17 17:27:00,CUST20000,Customer_22345,ACC08464,ACC33684,42331.38,IMPS,Delhi,DEV000275,10.18.35.236,PENDING,LOW,NORMAL,LOW
TXN0500110,2025-11-20 21:15:00,CUST18578,Customer_18634,ACC29445,ACC08964,16242.08,RTGS,Hyderabad,DEV150610,10.184.170.17,VERIFIED,LOW,NORMAL,LOW
TXN0500111,2025-06-23 19:18:00,CUST15374,Customer_38641,ACC21801,ACC40213,37065.49,NEFT,Kolkata,DEV157719,10.53.30.62,PENDING,MEDIUM,NORMAL,LOW
TXN0500112,2025-10-20 18:43:00,CUST29875,Customer_11603,ACC27359,ACC27394,14253.56,RTGS,Chennai,DEV091159,10.111.119.110,PENDING,MEDIUM,NORMAL,LOW
TXN0500113,2025-01-07 07:12:00,CUST08352,Customer_12700,ACC17956,ACC25579,39457.58,UPI,Mumbai,DEV186106,10.21.40.75,PENDING,LOW,NORMAL,LOW
TXN0500114,2025-10-20 08:04:00,CUST48982,Customer_24861,ACC52993,ACC16863,33173.64,CARD,Mumbai,DEV001941,10.239.24.45,PENDING,LOW,NORMAL,LOW
TXN0500115,2025-02-20 02:42:00,CUST28110,Customer_26615,ACC14852,ACC53160,9782.56,UPI,Delhi,DEV015129,10.123.122.77,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500116,2025-08-19 13:11:00,CUST16396,Customer_33884,ACC38551,ACC02593,23852.97,RTGS,Bengaluru,DEV055073,10.88.94.176,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500117,2025-11-26 07:17:00,CUST27240,Customer_36872,ACC58584,ACC07297,27096.25,CARD,Kolkata,DEV033067,10.142.203.83,PENDING,MEDIUM,NORMAL,LOW
TXN0500118,2025-05-13 14:42:00,CUST07937,Customer_30954,ACC36794,ACC03319,12739.58,IMPS,Hyderabad,DEV105036,10.248.18.30,PENDING,HIGH,NORMAL,LOW
TXN0500119,2025-12-05 18:24:00,CUST49581,Customer_24882,ACC06579,ACC58987,41983.14,RTGS,Hyderabad,DEV058133,10.139.23.156,VERIFIED,LOW,NORMAL,LOW
TXN0500120,2025-06-20 15:43:00,CUST15830,Customer_14050,ACC18554,ACC55289,47266.44,IMPS,Kolkata,DEV002210,10.16.55.223,PENDING,HIGH,NORMAL,LOW
TXN0500121,2025-10-15 18:10:00,CUST01573,Customer_15466,ACC50008,ACC09490,15528.42,NEFT,Hyderabad,DEV167894,10.131.86.52,PENDING,HIGH,NORMAL,LOW
TXN0500122,2025-06-29 03:07:00,CUST19606,Customer_13988,ACC50590,ACC23610,26306.03,IMPS,Hyderabad,DEV057537,10.163.190.56,VERIFIED,LOW,NORMAL,LOW
TXN0500123,2025-12-03 17:40:00,CUST06201,Customer_18778,ACC50222,ACC17314,13827.69,IMPS,Hyderabad,DEV114698,10.231.8.88,VERIFIED,HIGH,NORMAL,LOW
TXN0500124,2025-07-06 02:48:00,CUST04807,Customer_01636,ACC38757,ACC06640,24103.35,RTGS,Hyderabad,DEV112350,10.161.172.28,VERIFIED,LOW,NORMAL,LOW
TXN0500125,2025-01-26 06:47:00,CUST32593,Customer_16679,ACC59397,ACC18183,30220.2,RTGS,Delhi,DEV040009,10.3.179.32,VERIFIED,LOW,NORMAL,LOW
TXN0500126,2025-11-26 18:58:00,CUST25714,Customer_12038,ACC18409,ACC05203,2498.45,RTGS,Chennai,DEV141917,10.37.43.99,PENDING,HIGH,NORMAL,LOW
TXN0500127,2025-12-27 09:53:00,CUST46323,Customer_23386,ACC47673,ACC54684,9960.47,RTGS,Kolkata,DEV049588,10.199.166.151,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500128,2025-07-27 12:30:00,CUST24342,Customer_12861,ACC26435,ACC08860,14714.51,CARD,Chennai,DEV129007,10.137.145.244,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500129,2025-10-06 09:45:00,CUST22463,Customer_08592,ACC09122,ACC24000,39978.73,IMPS,Delhi,DEV058485,10.223.85.130,PENDING,MEDIUM,NORMAL,LOW
TXN0500130,2025-03-21 00:15:00,CUST16552,Customer_36714,ACC10516,ACC08049,38454.28,RTGS,Hyderabad,DEV113733,10.31.96.236,VERIFIED,LOW,NORMAL,LOW
TXN0500131,2025-11-22 09:25:00,CUST02542,Customer_23309,ACC39010,ACC17754,13332.52,IMPS,Chennai,DEV099486,10.189.204.4,VERIFIED,HIGH,NORMAL,LOW
TXN0500132,2025-10-09 09:04:00,CUST39366,Customer_40742,ACC48050,ACC23868,32427.42,CARD,Chennai,DEV096159,10.105.20.218,VERIFIED,LOW,NORMAL,LOW
TXN0500133,2025-11-23 07:22:00,CUST07662,Customer_38678,ACC00521,ACC35575,1180.35,IMPS,Mumbai,DEV129040,10.60.10.199,VERIFIED,HIGH,NORMAL,LOW
TXN0500134,2025-02-03 15:26:00,CUST48338,Customer_42696,ACC07351,ACC22775,6108.98,UPI,Bengaluru,DEV176120,10.18.5.173,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500135,2025-09-06 15:08:00,CUST26299,Customer_43767,ACC40850,ACC44487,24796.29,RTGS,Mumbai,DEV120184,10.252.29.137,VERIFIED,HIGH,NORMAL,LOW
TXN0500136,2025-02-23 19:24:00,CUST20666,Customer_44931,ACC21235,ACC37143,12982.1,UPI,Delhi,DEV103529,10.91.147.91,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500137,2025-04-06 17:40:00,CUST06770,Customer_03556,ACC52580,ACC09914,38595.16,NEFT,Bengaluru,DEV185076,10.198.98.72,PENDING,HIGH,NORMAL,LOW
TXN0500138,2025-07-30 01:37:00,CUST45514,Customer_48042,ACC23600,ACC07443,38919.76,IMPS,Hyderabad,DEV059625,10.187.151.107,VERIFIED,LOW,NORMAL,LOW
TXN0500139,2025-05-02 23:01:00,CUST33943,Customer_26132,ACC29281,ACC02976,8841.7,NEFT,Kolkata,DEV107043,10.73.39.237,VERIFIED,LOW,NORMAL,LOW
TXN0500140,2025-05-04 15:56:00,CUST06893,Customer_10112,ACC51908,ACC48152,18594.15,IMPS,Hyderabad,DEV073449,10.55.190.165,PENDING,MEDIUM,NORMAL,LOW
TXN0500141,2025-01-26 20:29:00,CUST21518,Customer_49095,ACC29242,ACC47924,40080.48,UPI,Delhi,DEV047628,10.237.202.243,VERIFIED,MEDIUM,NORMAL,LOW
TXN0500142,2025-09-25 02:38:00,CUST43380,Customer_01702,ACC28064,ACC14089,47904.01,CARD,Chennai,DEV116911,10.238.190.250,PENDING,HIGH,NORMAL,LOW
TXN0500143,2025-10-10 08:06:00,CUST39749,Customer_07481,ACC49298,ACC10043,4243.79,UPI,Delhi,DEV081044,10.239.23.148,PENDING,LOW,NORMAL,LOW
