transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0600058,2025-06-19 21:29:00,CUST02009,Customer_34337,ACC02791,ACC16405,29385.84,NEFT,Mumbai,DEV024856,10.2.240.232,VERIFIED,LOW,NORMAL,LOW
TXN0600059,2025-09-01 13:27:00,CUST42711,Customer_41768,ACC55466,ACC17307,49544.31,UPI,Chennai,DEV175399,10.203.145.199,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600060,2025-12-02 06:55:00,CUST18020,Customer_46980,ACC33120,ACC44472,40073.91,RTGS,Delhi,DEV076277,10.80.145.241,PENDING,MEDIUM,NORMAL,LOW
TXN0600061,2025-11-25 04:18:00,CUST11035,Customer_01866,ACC17010,ACC29704,47777.22,CARD,Mumbai,DEV119627,10.179.203.7,VERIFIED,LOW,NORMAL,LOW
TXN0600062,2025-02-01 08:35:00,CUST24321,Customer_39737,ACC37174,ACC57500,45246.89,CARD,Hyderabad,DEV102635,10.247.53.149,VERIFIED,LOW,NORMAL,LOW
TXN0600063,2025-04-30 20:36:00,CUST16041,Customer_00236,ACC36454,ACC30667,11183.61,NEFT,Mumbai,DEV090850,10.162.178.200,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600064,2025-09-08 09:41:00,CUST36138,Customer_23357,ACC18365,ACC28650,2578.55,IMPS,Delhi,DEV117723,10.221.194.149,VERIFIED,LOW,NORMAL,LOW
TXN0600065,2025-01-15 18:33:00,CUST39918,Customer_43205,ACC37358,ACC54241,41741.37,NEFT,Kolkata,DEV004120,10.223.142.194,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600066,2025-04-01 16:25:00,CUST18005,Customer_44985,ACC38938,ACC49432,49898.05,UPI,Kolkata,DEV043382,10.164.217.228,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600067,2025-04-03 03:07:00,CUST39215,Customer_24216,ACC24712,ACC24152,4049.46,IMPS,Kolkata,DEV002527,10.141.92.53,VERIFIED,HIGH,NORMAL,LOW
TXN0600068,2025-07-12 06:39:00,CUST43974,Customer_27918,ACC19804,ACC26284,21589.84,CARD,Mumbai,DEV083922,10.255.162.18,VERIFIED,HIGH,NORMAL,LOW
TXN0600069,2025-11-01 04:16:00,CUST20406,Customer_11122,ACC46844,ACC04646,18397.78,NEFT,Hyderabad,DEV000560,10.163.177.3,VERIFIED,LOW,NORMAL,LOW
TXN0600070,2025-08-29 18:09:00,CUST19980,Customer_05367,ACC50077,ACC46857,3414.34,RTGS,Mumbai,DEV111977,10.71.101.214,PENDING,LOW,NORMAL,LOW
TXN0600071,2025-11-23 05:53:00,CUST08033,Customer_02943,ACC14162,ACC10078,12781.97,UPI,Mumbai,DEV000196,10.78.150.111,VERIFIED,LOW,NORMAL,LOW
TXN0600072,2025-12-07 11:25:00,CUST03419,Customer_07741,ACC45686,ACC03842,27777.6,UPI,Hyderabad,DEV116835,10.184.63.40,PENDING,MEDIUM,NORMAL,LOW
TXN0600073,2025-05-27 13:13:00,CUST27920,Customer_14103,ACC16793,ACC52041,42606.54,RTGS,Chennai,DEV180051,10.140.167.239,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600074,2025-10-11 22:06:00,CUST07203,Customer_46445,ACC44160,ACC51477,38829.87,IMPS,Delhi,DEV169642,10.136.18.132,PENDING,MEDIUM,NORMAL,LOW
TXN0600075,2025-12-08 08:48:00,CUST19474,Customer_21278,ACC00089,ACC57707,4024.52,IMPS,Bengaluru,DEV182969,10.69.34.210,VERIFIED,HIGH,NORMAL,LOW
TXN0600076,2025-03-10 14:13:00,CUST27990,Customer_05845,ACC46736,ACC23362,2026.77,CARD,Kolkata,DEV019310,10.91.210.68,VERIFIED,LOW,NORMAL,LOW
TXN0600077,2025-06-04 12:36:00,CUST02054,Customer_25869,ACC04477,ACC29003,4769.65,CARD,Kolkata,DEV168985,10.23.222.162,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600078,2025-11-08 08:12:00,CUST21294,Customer_28560,ACC38439,ACC46768,14760.45,RTGS,Hyderabad,DEV125430,10.202.64.98,PENDING,MEDIUM,NORMAL,LOW
TXN0600079,2025-12-29 16:43:00,CUST46649,Customer_33717,ACC13873,ACC15752,37538.86,NEFT,Delhi,DEV184072,10.113.194.140,VERIFIED,HIGH,NORMAL,LOW
TXN0600080,2025-05-31 09:32:00,CUST00451,Customer_11337,ACC15794,ACC27512,23181.94,RTGS,Delhi,DEV074009,10.151.54.18,VERIFIED,HIGH,NORMAL,LOW
TXN0600081,2025-01-08 02:11:00,CUST39012,Customer_32616,ACC04083,ACC51039,18809.09,CARD,Delhi,DEV104566,10.91.55.30,PENDING,HIGH,NORMAL,LOW
TXN0600082,2025-08-10 04:05:00,CUST19307,Customer_42075,ACC41684,ACC34961,38346.59,IMPS,Kolkata,DEV074472,10.87.83.148,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600083,2025-04-08 17:27:00,CUST18972,Customer_26944,ACC03325,ACC45231,46991.05,CARD,Mumbai,DEV077537,10.200.135.162,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600084,2025-08-30 09:25:00,CUST03346,Customer_45736,ACC56519,ACC06148,31193.38,IMPS,Hyderabad,DEV068760,10.142.144.139,PENDING,MEDIUM,NORMAL,LOW
TXN0600085,2025-04-17 03:27:00,CUST46391,Customer_04881,ACC58670,ACC34585,13999.37,IMPS,Hyderabad,DEV163747,10.53.14.120,VERIFIED,HIGH,NORMAL,LOW
TXN0600086,2025-12-25 18:23:00,CUST43756,Customer_41328,ACC37015,ACC08224,20831.47,CARD,Kolkata,DEV049112,10.102.6.55,VERIFIED,LOW,NORMAL,LOW
TXN0600087,2025-01-10 20:52:00,CUST04801,Customer_27728,ACC34630,ACC52844,38688.21,UPI,Delhi,DEV041258,10.255.35.76,VERIFIED,LOW,NORMAL,LOW
TXN0600088,2025-12-18 19:26:00,CUST27947,Customer_18280,ACC53697,ACC06404,33935.22,NEFT,Bengaluru,DEV054185,10.8.18.222,VERIFIED,LOW,NORMAL,LOW
TXN0600089,2025-11-06 21:00:00,CUST41714,Customer_42291,ACC21911,ACC15137,25334.4,NEFT,Kolkata,DEV073488,10.108.51.250,VERIFIED,HIGH,NORMAL,LOW
TXN0600090,2025-06-09 00:13:00,CUST13725,Customer_13079,ACC43657,ACC22954,30915.32,RTGS,Chennai,DEV196058,10.82.235.136,VERIFIED,HIGH,NORMAL,LOW
TXN0600091,2025-05-11 07:17:00,CUST24616,Customer_03187,ACC08022,ACC04953,1428.57,RTGS,Hyderabad,DEV031724,10.103.22.203,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600092,2025-07-20 22:12:00,CUST26922,Customer_32018,ACC41470,ACC44444,25204.28,CARD,Bengaluru,DEV072188,10.89.228.1,VERIFIED,HIGH,NORMAL,LOW
TXN0600093,2025-07-10 15:51:00,CUST44054,Customer_31274,ACC46210,ACC32819,15126.59,CARD,Bengaluru,DEV019891,10.50.132.44,PENDING,MEDIUM,NORMAL,LOW
TXN0600094,2025-02-21 19:35:00,CUST02709,Customer_04118,ACC06861,ACC36831,44013.63,IMPS,Mumbai,DEV017973,10.103.26.114,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600095,2025-01-17 04:47:00,CUST42811,Customer_41550,ACC16131,ACC05901,910.34,RTGS,Chennai,DEV146184,10.4.210.110,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600096,2025-08-02 18:06:00,CUST41663,Customer_03132,ACC33797,ACC54223,37642.63,NEFT,Mumbai,DEV171918,10.179.137.230,VERIFIED,HIGH,NORMAL,LOW
TXN0600097,2025-08-24 01:14:00,CUST43822,Customer_25214,ACC13265,ACC49006,34654.48,NEFT,Delhi,DEV113720,10.147.77.64,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600098,2025-10-28 05:33:00,CUST20245,Customer_11958,ACC29825,ACC52927,32722.26,RTGS,Chennai,DEV148126,10.235.63.1,PENDING,MEDIUM,NORMAL,LOW
TXN0600099,2025-09-09 19:30:00,CUST13924,Customer_40726,ACC41605,ACC55882,31259.76,NEFT,Mumbai,DEV050922,10.226.189.153,PENDING,MEDIUM,NORMAL,LOW
TXN0600100,2025-08-29 16:39:00,CUST16129,Customer_30775,ACC59406,ACC17735,32508.83,IMPS,Mumbai,DEV180500,10.54.233.1,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600101,2025-09-28 12:45:00,CUST47917,Customer_28664,ACC21597,ACC03474,8950.62,CARD,Kolkata,DEV155714,10.233.107.121,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600102,2025-04-27 22:27:00,CUST13651,Customer_13872,ACC02194,ACC07081,30465.73,CARD,Mumbai,DEV061269,10.81.254.60,PENDING,HIGH,NORMAL,LOW
TXN0600103,2025-09-27 08:01:00,CUST09629,Customer_06672,ACC23523,ACC37187,22188.51,IMPS,Bengaluru,DEV059323,10.201.28.173,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600104,2025-04-13 06:22:00,CUST27448,Customer_07073,ACC52544,ACC31924,46264.02,RTGS,Kolkata,DEV103589,10.251.222.177,PENDING,HIGH,NORMAL,LOW
TXN0600105,2025-01-09 23:55:00,CUST07551,Customer_11637,ACC36741,ACC58090,42481.97,UPI,Chennai,DEV067659,10.108.146.9,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600106,2025-03-06 10:32:00,CUST23884,Customer_12939,ACC01976,ACC47410,49493.74,UPI,Bengaluru,DEV073670,10.159.31.238,VERIFIED,HIGH,NORMAL,LOW
TXN0600107,2025-06-01 07:04:00,CUST05430,Customer_25192,ACC24931,ACC27723,25704.13,UPI,Chennai,DEV089208,10.18.215.189,VERIFIED,HIGH,NORMAL,LOW
TXN0600108,2025-03-24 01:25:00,CUST26954,Customer_35052,ACC11490,ACC18340,5756.93,CARD,Bengaluru,DEV095913,10.55.42.205,VERIFIED,HIGH,NORMAL,LOW
TXN0600109,2025-12-31 09:25:00,CUST10830,Customer_04153,ACC12267,ACC42675,198.52,RTGS,Chennai,DEV110959,10.39.141.133,VERIFIED,HIGH,NORMAL,LOW
TXN0600110,2025-11-24 03:00:00,CUST44048,Customer_21748,ACC46294,ACC21336,34069.94,UPI,Kolkata,DEV076848,10.130.110.141,VERIFIED,LOW,NORMAL,LOW
TXN0600111,2025-08-31 09:05:00,CUST49512,Customer_05537,ACC22529,ACC44549,36922.08,CARD,Chennai,DEV081521,10.1.202.60,VERIFIED,HIGH,NORMAL,LOW
TXN0600112,2025-11-27 20:43:00,CUST19631,Customer_09075,ACC40921,ACC42572,18852.61,IMPS,Delhi,DEV149842,10.222.74.25,VERIFIED,HIGH,NORMAL,LOW
TXN0600113,2025-03-26 02:06:00,CUST32109,Customer_23120,ACC00681,ACC20290,19315.52,UPI,Mumbai,DEV091888,10.234.97.231,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600114,2025-07-08 13:45:00,CUST09555,Customer_27808,ACC04655,ACC34230,7083.84,RTGS,Mumbai,DEV186832,10.198.238.160,VERIFIED,LOW,NORMAL,LOW
TXN0600115,2025-12-23 18:03:00,CUST27851,Customer_23227,ACC44890,ACC24604,23416.09,RTGS,Mumbai,DEV159898,10.164.31.61,PENDING,HIGH,NORMAL,LOW
TXN0600116,2025-06-18 08:10:00,CUST44811,Customer_00909,ACC47714,ACC06063,26670.43,IMPS,Hyderabad,DEV130949,10.153.31.232,PENDING,HIGH,NORMAL,LOW
TXN0600117,2025-05-09 13:31:00,CUST40797,Customer_23740,ACC32367,ACC54738,3974.14,NEFT,Mumbai,DEV129997,10.153.43.138,PENDING,LOW,NORMAL,LOW
TXN0600118,2025-12-30 19:22:00,CUST37935,Customer_21636,ACC52227,ACC02620,34043.78,UPI,Hyderabad,DEV188224,10.237.220.226,VERIFIED,HIGH,NORMAL,LOW
TXN0600119,2025-07-17 09:04:00,CUST25111,Customer_28969,ACC13345,ACC06422,27554.03,UPI,Hyderabad,DEV062424,10.50.71.46,VERIFIED,LOW,NORMAL,LOW
TXN0600120,2025-11-01 20:28:00,CUST35718,Customer_39651,ACC59658,ACC11574,45407.46,IMPS,Mumbai,DEV127447,10.158.82.132,PENDING,MEDIUM,NORMAL,LOW
TXN0600121,2025-12-29 09:15:00,CUST38501,Customer_19215,ACC40842,ACC19925,18898.8,NEFT,Delhi,DEV182251,10.102.196.136,PENDING,HIGH,NORMAL,LOW
TXN0600122,2025-09-29 03:14:00,CUST17703,Customer_40052,ACC33659,ACC23959,21943.08,CARD,Chennai,DEV166057,10.153.37.250,PENDING,MEDIUM,NORMAL,LOW
TXN0600123,2025-04-15 06:12:00,CUST30948,Customer_38141,ACC45438,ACC01136,4748.02,RTGS,Chennai,DEV064150,10.242.138.24,PENDING,HIGH,NORMAL,LOW
TXN0600124,2025-04-24 13:44:00,CUST04774,Customer_21521,ACC27427,ACC15266,32586.72,NEFT,Delhi,DEV125160,10.239.125.54,PENDING,MEDIUM,NORMAL,LOW
TXN0600125,2025-07-29 07:08:00,CUST47487,Customer_26029,ACC44141,ACC58783,43663.4,NEFT,Bengaluru,DEV129338,10.94.113.69,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600126,2025-10-09 17:15:00,CUST43139,Customer_20234,ACC04918,ACC38024,40939.34,CARD,Kolkata,DEV059849,10.67.22.206,VERIFIED,HIGH,NORMAL,LOW
TXN0600127,2025-01-19 15:55:00,CUST37050,Customer_13207,ACC57821,ACC14638,1251.64,NEFT,Delhi,DEV037812,10.17.46.220,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600128,2025-06-02 09:07:00,CUST46936,Customer_29460,ACC47522,ACC56294,21819.58,RTGS,Hyderabad,DEV072394,10.14.213.184,VERIFIED,LOW,NORMAL,LOW
TXN0600129,2025-03-05 09:59:00,CUST01810,Customer_00125,ACC40186,ACC26466,25638.89,NEFT,Delhi,DEV045516,10.110.251.241,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600130,2025-05-23 10:50:00,CUST05685,Customer_30661,ACC44875,ACC38881,3347540.43,UPI,Delhi,DEV127639,10.193.162.107,VERIFIED,LOW,CIRCULAR_FLOW,HIGH
TXN0600131,2025-03-16 17:41:00,CUST30929,Customer_34296,ACC46798,ACC37597,38907.17,NEFT,Mumbai,DEV087131,10.11.232.98,VERIFIED,LOW,NORMAL,LOW
TXN0600132,2025-11-03 15:49:00,CUST24901,Customer_07195,ACC13053,ACC30631,36185.68,UPI,Chennai,DEV060038,10.221.33.80,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600133,2025-03-19 11:46:00,CUST38643,Customer_17628,ACC03009,ACC50630,45787.99,CARD,Delhi,DEV051242,10.107.235.34,PENDING,LOW,NORMAL,LOW
TXN0600134,2025-03-06 12:29:00,CUST11585,Customer_04971,ACC38774,ACC43857,29453.51,UPI,Kolkata,DEV068178,10.166.87.110,PENDING,HIGH,NORMAL,LOW
TXN0600135,2025-11-25 21:25:00,CUST08055,Customer_10022,ACC37133,ACC05497,43667.99,IMPS,Delhi,DEV002754,10.100.222.84,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600136,2025-04-23 10:13:00,CUST26921,Customer_05254,ACC06753,ACC31787,19513.78,IMPS,Kolkata,DEV059194,10.232.98.45,PENDING,MEDIUM,NORMAL,LOW
TXN0600137,2025-04-30 23:42:00,CUST42474,Customer_30174,ACC53380,ACC35846,14401.35,CARD,Kolkata,DEV008833,10.69.149.231,PENDING,HIGH,NORMAL,LOW
TXN0600138,2025-07-07 07:18:00,CUST33611,Customer_44677,ACC55525,ACC32463,13875.13,CARD,Mumbai,DEV168183,10.154.138.77,VERIFIED,LOW,NORMAL,LOW
TXN0600139,2025-10-16 13:09:00,CUST29298,Customer_03490,ACC20237,ACC02119,30928.67,RTGS,Bengaluru,DEV181770,10.49.170.229,PENDING,LOW,NORMAL,LOW
TXN0600140,2025-10-02 21:51:00,CUST08318,Customer_39561,ACC17248,ACC15056,8641.85,IMPS,Delhi,DEV188827,10.29.83.57,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600141,2025-09-15 20:31:00,CUST22093,Customer_39830,ACC07523,ACC25178,4015.98,RTGS,Bengaluru,DEV054928,10.152.224.36,VERIFIED,MEDIUM,NORMAL,LOW
TXN0600142,2025-01-30 08:29:00,CUST01048,Customer_03322,ACC08071,ACC50633,1632.68,RTGS,Bengaluru,DEV006255,10.65.103.17,PENDING,MEDIUM,NORMAL,LOW
TXN0600143,2025-09-17 11:44:00,CUST12117,Customer_21138,ACC17322,ACC53124,3299.39,NEFT,Kolkata,DEV087614,10.196.32.225,VERIFIED,MEDIUM,NORMAL,LOW
