transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0700028,2025-06-21 23:24:00,CUST10822,Customer_46140,ACC45416,ACC29810,28583.41,NEFT,Delhi,DEV066736,10.197.142.85,VERIFIED,HIGH,NORMAL,LOW
TXN0700029,2025-11-13 06:06:00,CUST05912,Customer_36444,ACC20099,ACC42763,15468.4,UPI,Delhi,DEV147875,10.226.4.159,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700030,2025-03-21 07:44:00,CUST38511,Customer_09170,ACC34382,ACC26921,30062.58,CARD,Mumbai,DEV017090,10.160.149.127,VERIFIED,HIGH,NORMAL,LOW
TXN0700031,2025-04-07 17:14:00,CUST23401,Customer_11760,ACC02792,ACC16978,29545.31,UPI,Delhi,DEV031867,10.50.203.40,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700032,2025-03-27 07:44:00,CUST19729,Customer_41404,ACC24312,ACC58287,9363.51,NEFT,Mumbai,DEV187425,10.203.12.210,PENDING,MEDIUM,NORMAL,LOW
TXN0700033,2025-10-02 17:01:00,CUST47637,Customer_22225,ACC50079,ACC32372,46004.5,NEFT,Chennai,DEV037156,10.144.90.13,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700034,2025-02-24 20:06:00,CUST17615,Customer_19490,ACC43948,ACC25169,25278.55,CARD,Chennai,DEV080987,10.109.154.36,PENDING,HIGH,NORMAL,LOW
TXN0700035,2025-07-14 16:29:00,CUST11402,Customer_19301,ACC47466,ACC23551,35023.43,RTGS,Hyderabad,DEV192410,10.115.138.194,PENDING,LOW,NORMAL,LOW
TXN0700036,2025-04-19 00:45:00,CUST34183,Customer_43373,ACC57528,ACC56642,44031.83,RTGS,Kolkata,DEV092849,10.184.107.238,PENDING,LOW,NORMAL,LOW
TXN0700037,2025-12-08 06:02:00,CUST04128,Customer_21517,ACC59111,ACC16034,20745.79,CARD,Delhi,DEV188256,10.209.242.197,PENDING,MEDIUM,NORMAL,LOW
TXN0700038,2025-09-18 13:19:00,CUST22764,Customer_40784,ACC15279,ACC36796,1008.85,RTGS,Mumbai,DEV024877,10.213.231.100,VERIFIED,HIGH,NORMAL,LOW
TXN0700039,2025-10-19 02:54:00,CUST05742,Customer_41135,ACC35992,ACC11035,9517.79,IMPS,Bengaluru,DEV161931,10.191.53.65,VERIFIED,HIGH,NORMAL,LOW
TXN0700040,2025-05-16 20:03:00,CUST17146,Customer_13658,ACC23081,ACC44505,29647.32,CARD,Hyderabad,DEV067668,10.72.159.231,VERIFIED,HIGH,NORMAL,LOW
TXN0700041,2025-03-20 05:37:00,CUST26022,Customer_31694,ACC31615,ACC16311,44030.14,UPI,Hyderabad,DEV027792,10.210.115.38,PENDING,LOW,NORMAL,LOW
TXN0700042,2025-05-03 10:01:00,CUST29018,Customer_45085,ACC24053,ACC31629,13930.49,UPI,Bengaluru,DEV190391,10.199.112.245,VERIFIED,HIGH,NORMAL,LOW
TXN0700043,2025-05-16 16:19:00,CUST31416,Customer_10282,ACC41105,ACC47514,27884.61,NEFT,Hyderabad,DEV118551,10.224.99.90,PENDING,MEDIUM,NORMAL,LOW
TXN0700044,2025-12-24 07:55:00,CUST16524,Customer_18644,ACC37929,ACC31619,1167649.88,CARD,Hyderabad,DEV091157,10.152.53.74,VERIFIED,HIGH,MULE_ACCOUNT,CRITICAL
TXN0700045,2025-04-02 07:03:00,CUST40520,Customer_43322,ACC58463,ACC08541,24148.07,NEFT,Hyderabad,DEV111031,10.39.90.144,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700046,2025-08-31 15:31:00,CUST17149,Customer_36716,ACC55145,ACC40547,22682.62,NEFT,Hyderabad,DEV110502,10.246.199.43,PENDING,MEDIUM,NORMAL,LOW
TXN0700047,2025-04-24 10:10:00,CUST32661,Customer_30413,ACC25839,ACC33467,19019.75,NEFT,Hyderabad,DEV186510,10.128.50.103,VERIFIED,LOW,NORMAL,LOW
TXN0700048,2025-07-15 19:51:00,CUST34728,Customer_21476,ACC05661,ACC37129,11700.72,RTGS,Delhi,DEV014942,10.195.164.50,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700049,2025-01-04 16:18:00,CUST16882,Customer_13918,ACC00698,ACC20229,27325.69,NEFT,Hyderabad,DEV081625,10.174.7.157,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700050,2025-01-01 15:58:00,CUST16244,Customer_14381,ACC22058,ACC58010,46973.55,CARD,Bengaluru,DEV116300,10.60.254.195,VERIFIED,HIGH,NORMAL,LOW
TXN0700051,2025-07-07 11:47:00,CUST45059,Customer_07789,ACC43896,ACC34859,2377.39,UPI,Mumbai,DEV040127,10.70.93.133,PENDING,HIGH,NORMAL,LOW
TXN0700052,2025-03-03 06:03:00,CUST26282,Customer_18374,ACC40684,ACC21038,27896.45,CARD,Chennai,DEV016849,10.113.49.115,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700053,2025-04-06 19:49:00,CUST42077,Customer_42877,ACC28493,ACC24156,35977.32,UPI,Delhi,DEV185327,10.37.183.69,PENDING,HIGH,NORMAL,LOW
TXN0700054,2025-07-01 13:15:00,CUST32419,Customer_36397,ACC37348,ACC34578,14437.14,RTGS,Mumbai,DEV015904,10.227.144.75,VERIFIED,HIGH,NORMAL,LOW
TXN0700055,2025-11-13 07:04:00,CUST35566,Customer_25526,ACC47281,ACC04925,12138.8,CARD,Mumbai,DEV072761,10.106.40.238,VERIFIED,LOW,NORMAL,LOW
TXN0700056,2025-08-30 01:38:00,CUST31229,Customer_28399,ACC41012,ACC14528,6477.53,NEFT,Delhi,DEV119147,10.200.250.65,VERIFIED,LOW,NORMAL,LOW
TXN0700057,2025-04-08 10:27:00,CUST34343,Customer_40258,ACC50400,ACC18375,48477.61,RTGS,Bengaluru,DEV187900,10.220.159.190,VERIFIED,LOW,NORMAL,LOW
TXN0700058,2025-01-07 14:16:00,CUST37589,Customer_35179,ACC51086,ACC26371,43909.08,UPI,Delhi,DEV016406,10.146.199.57,PENDING,HIGH,NORMAL,LOW
TXN0700059,2025-09-14 23:43:00,CUST27291,Customer_34286,ACC08231,ACC15155,11064.73,IMPS,Delhi,DEV060690,10.129.75.87,PENDING,LOW,NORMAL,LOW
TXN0700060,2025-01-08 11:47:00,CUST40525,Customer_07661,ACC24702,ACC16725,31360.63,IMPS,Hyderabad,DEV166739,10.240.136.64,PENDING,MEDIUM,NORMAL,LOW
TXN0700061,2025-05-15 15:28:00,CUST09014,Customer_16858,ACC45886,ACC58906,12733.09,RTGS,Bengaluru,DEV119901,10.66.236.108,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700062,2025-05-02 05:52:00,CUST18225,Customer_33251,ACC43608,ACC06520,24185.08,CARD,Kolkata,DEV050925,10.42.131.122,VERIFIED,LOW,NORMAL,LOW
TXN0700063,2025-08-18 23:55:00,CUST12301,Customer_21156,ACC38610,ACC48501,11984.22,UPI,Bengaluru,DEV185133,10.115.244.88,VERIFIED,HIGH,NORMAL,LOW
TXN0700064,2025-06-11 22:19:00,CUST19193,Customer_28174,ACC31761,ACC03296,28959.61,RTGS,Kolkata,DEV150753,10.105.254.247,PENDING,MEDIUM,NORMAL,LOW
TXN0700065,2025-04-15 11:35:00,CUST35969,Customer_08336,ACC11657,ACC15099,8197.78,UPI,Bengaluru,DEV184543,10.18.166.106,PENDING,HIGH,NORMAL,LOW
TXN0700066,2025-10-23 13:19:00,CUST24650,Customer_32843,ACC04431,ACC29466,21308.76,NEFT,Mumbai,DEV081269,10.103.124.209,PENDING,LOW,NORMAL,LOW
TXN0700067,2025-10-29 04:27:00,CUST04038,Customer_43916,ACC26926,ACC30359,28910.87,UPI,Mumbai,DEV064608,10.249.14.63,VERIFIED,HIGH,NORMAL,LOW
TXN0700068,2025-08-04 13:39:00,CUST43073,Customer_28094,ACC53864,ACC07098,21965.7,NEFT,Chennai,DEV058530,10.210.70.87,VERIFIED,HIGH,NORMAL,LOW
TXN0700069,2025-09-12 05:29:00,CUST12461,Customer_43911,ACC44128,ACC20659,16717.08,NEFT,Kolkata,DEV135937,10.76.190.69,VERIFIED,HIGH,NORMAL,LOW
TXN0700070,2025-10-03 11:57:00,CUST23822,Customer_14223,ACC54558,ACC55836,37078.13,IMPS,Hyderabad,DEV098595,10.98.226.254,VERIFIED,LOW,NORMAL,LOW
TXN0700071,2025-03-05 12:03:00,CUST20449,Customer_33006,ACC38366,ACC42727,24785.32,NEFT,Hyderabad,DEV031281,10.53.63.155,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700072,2025-10-22 10:35:00,CUST45527,Customer_41085,ACC06832,ACC39812,34557.42,RTGS,Mumbai,DEV194432,10.131.26.222,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700073,2025-09-02 08:48:00,CUST06891,Customer_36662,ACC34287,ACC08376,45827.54,NEFT,Bengaluru,DEV073889,10.167.179.136,PENDING,MEDIUM,NORMAL,LOW
TXN0700074,2025-09-18 17:01:00,CUST11196,Customer_47030,ACC36175,ACC50351,10165.21,NEFT,Hyderabad,DEV032357,10.91.222.230,PENDING,MEDIUM,NORMAL,LOW
TXN0700075,2025-06-17 11:52:00,CUST17182,Customer_15299,ACC06510,ACC56935,3767.66,RTGS,Delhi,DEV029148,10.99.5.122,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700076,2025-07-16 23:43:00,CUST06894,Customer_05881,ACC13172,ACC07778,14801.78,NEFT,Kolkata,DEV069744,10.174.205.26,PENDING,LOW,NORMAL,LOW
TXN0700077,2025-11-13 02:30:00,CUST26640,Customer_06620,ACC34020,ACC38184,29995.27,CARD,Mumbai,DEV199327,10.233.52.152,PENDING,HIGH,NORMAL,LOW
TXN0700078,2025-08-02 13:05:00,CUST19631,Customer_12180,ACC24811,ACC36526,3481.52,IMPS,Hyderabad,DEV083098,10.0.121.97,PENDING,MEDIUM,NORMAL,LOW
TXN0700079,2025-10-04 06:08:00,CUST46738,Customer_15029,ACC02193,ACC25987,3583.88,RTGS,Mumbai,DEV199403,10.132.162.212,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700080,2025-01-09 01:54:00,CUST48684,Customer_46444,ACC31356,ACC21895,13858.02,UPI,Hyderabad,DEV150194,10.119.252.180,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700081,2025-04-16 21:05:00,CUST02694,Customer_02402,ACC20581,ACC15250,17474.67,RTGS,Hyderabad,DEV162843,10.149.177.178,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700082,2025-11-26 11:15:00,CUST19533,Customer_11500,ACC44236,ACC32230,43855.68,CARD,Mumbai,DEV121506,10.65.141.54,VERIFIED,LOW,NORMAL,LOW
TXN0700083,2025-01-02 01:44:00,CUST42714,Customer_17796,ACC01020,ACC43767,13054.7,CARD,Kolkata,DEV072788,10.145.186.130,PENDING,LOW,NORMAL,LOW
TXN0700084,2025-08-25 06:09:00,CUST28144,Customer_29441,ACC24561,ACC02472,10127.02,IMPS,Hyderabad,DEV020127,10.77.78.111,VERIFIED,HIGH,NORMAL,LOW
TXN0700085,2025-06-29 08:40:00,CUST23142,Customer_40088,ACC07799,ACC36651,11829.17,NEFT,Delhi,DEV123449,10.28.167.6,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700086,2025-09-17 15:34:00,CUST42104,Customer_25049,ACC36745,ACC08438,32869.02,IMPS,Mumbai,DEV012756,10.233.174.116,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700087,2025-05-12 22:50:00,CUST13077,Customer_40399,ACC23237,ACC02281,4082.17,NEFT,Mumbai,DEV071288,10.124.217.73,PENDING,LOW,NORMAL,LOW
TXN0700088,2025-11-25 18:53:00,CUST22657,Customer_45632,ACC05765,ACC24021,9912.19,IMPS,Hyderabad,DEV040242,10.29.54.140,VERIFIED,HIGH,NORMAL,LOW
TXN0700089,2025-02-09 20:02:00,CUST37517,Customer_32209,ACC49833,ACC31197,45102.91,IMPS,Bengaluru,DEV076208,10.37.92.100,PENDING,MEDIUM,NORMAL,LOW
TXN0700090,2025-08-25 05:48:00,CUST48059,Customer_49023,ACC50741,ACC59118,33520.57,CARD,Kolkata,DEV196155,10.145.161.174,VERIFIED,HIGH,NORMAL,LOW
TXN0700091,2025-03-15 14:36:00,CUST40256,Customer_32897,ACC45527,ACC51717,21283.07,CARD,Mumbai,DEV123127,10.237.2.178,PENDING,MEDIUM,NORMAL,LOW
TXN0700092,2025-09-28 04:02:00,CUST29116,Customer_31471,ACC48168,ACC30302,43303.77,IMPS,Delhi,DEV131686,10.223.210.72,VERIFIED,LOW,NORMAL,LOW
TXN0700093,2025-05-17 04:47:00,CUST13752,Customer_41706,ACC08661,ACC54739,41592.98,NEFT,Kolkata,DEV037643,10.9.30.94,PENDING,MEDIUM,NORMAL,LOW
TXN0700094,2025-10-03 00:46:00,CUST25125,Customer_05933,ACC43751,ACC28132,5585.34,NEFT,Kolkata,DEV071510,10.218.88.239,VERIFIED,HIGH,NORMAL,LOW
TXN0700095,2025-10-12 16:31:00,CUST29179,Customer_30672,ACC15094,ACC44907,13853.48,CARD,Kolkata,DEV006644,10.55.105.126,VERIFIED,LOW,NORMAL,LOW
TXN0700096,2025-01-31 14:14:00,CUST00836,Customer_37914,ACC30392,ACC06605,34593.18,NEFT,Kolkata,DEV036995,10.190.110.246,VERIFIED,LOW,NORMAL,LOW
TXN0700097,2025-01-03 23:05:00,CUST36463,Customer_22126,ACC16436,ACC40009,28402.56,CARD,Delhi,DEV078129,10.230.114.193,VERIFIED,HIGH,NORMAL,LOW
TXN0700098,2025-07-04 10:32:00,CUST31260,Customer_17828,ACC54883,ACC36556,11838.7,IMPS,Chennai,DEV007103,10.94.232.131,VERIFIED,LOW,NORMAL,LOW
TXN0700099,2025-09-01 19:15:00,CUST36310,Customer_33118,ACC41627,ACC24167,2868143.22,RTGS,Chennai,DEV115376,10.159.217.178,PENDING,MEDIUM,MULE_ACCOUNT,CRITICAL
TXN0700100,2025-11-11 03:20:00,CUST04157,Customer_49768,ACC13147,ACC41232,40697.23,CARD,Mumbai,DEV078321,10.5.62.235,PENDING,LOW,NORMAL,LOW
TXN0700101,2025-09-09 23:28:00,CUST27827,Customer_29405,ACC06975,ACC10392,11620.2,CARD,Chennai,DEV193039,10.191.126.41,PENDING,MEDIUM,NORMAL,LOW
TXN0700102,2025-03-26 17:18:00,CUST44521,Customer_06374,ACC15808,ACC28265,17482.97,IMPS,Bengaluru,DEV082183,10.166.124.54,VERIFIED,LOW,NORMAL,LOW
TXN0700103,2025-11-20 00:12:00,CUST34515,Customer_36297,ACC55699,ACC30606,37967.26,NEFT,Kolkata,DEV043999,10.206.122.9,VERIFIED,HIGH,NORMAL,LOW
TXN0700104,2025-06-02 05:33:00,CUST15677,Customer_29412,ACC55127,ACC04874,42205.32,CARD,Kolkata,DEV122758,10.254.242.103,PENDING,MEDIUM,NORMAL,LOW
TXN0700105,2025-11-24 09:35:00,CUST40226,Customer_16449,ACC28285,ACC18853,43800.96,IMPS,Kolkata,DEV174204,10.49.141.172,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700106,2025-06-07 05:21:00,CUST21134,Customer_05299,ACC04998,ACC36894,11437.01,NEFT,Kolkata,DEV142568,10.42.135.131,VERIFIED,LOW,NORMAL,LOW
TXN0700107,2025-11-25 05:05:00,CUST01299,Customer_34866,ACC53835,ACC41811,25765.43,UPI,Kolkata,DEV032468,10.218.239.245,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700108,2025-09-09 15:08:00,CUST00842,Customer_24040,ACC28317,ACC23344,21660.79,UPI,Kolkata,DEV035051,10.127.155.120,VERIFIED,LOW,NORMAL,LOW
TXN0700109,2025-02-11 15:43:00,CUST05517,Customer_37060,ACC43009,ACC57494,16879.39,UPI,Chennai,DEV027642,10.71.240.166,VERIFIED,HIGH,NORMAL,LOW
TXN0700110,2025-01-18 23:34:00,CUST27614,Customer_19446,ACC38617,ACC08376,1953.84,UPI,Hyderabad,DEV015408,10.114.229.166,VERIFIED,HIGH,NORMAL,LOW
TXN0700111,2025-01-06 05:53:00,CUST14706,Customer_20588,ACC10992,ACC01020,47504.46,NEFT,Mumbai,DEV157886,10.202.94.99,VERIFIED,LOW,NORMAL,LOW
TXN0700112,2025-11-27 10:53:00,CUST23880,Customer_46140,ACC40382,ACC50820,39361.38,NEFT,Bengaluru,DEV172696,10.22.58.135,VERIFIED,HIGH,NORMAL,LOW
TXN0700113,2025-04-03 06:04:00,CUST44469,Customer_32091,ACC34439,ACC47610,14659.89,RTGS,Hyderabad,DEV108427,10.217.230.21,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700114,2025-03-30 00:11:00,CUST01781,Customer_48605,ACC11369,ACC39654,6132.42,RTGS,Hyderabad,DEV044451,10.70.12.211,PENDING,MEDIUM,NORMAL,LOW
TXN0700115,2025-11-06 10:29:00,CUST45368,Customer_23993,ACC58683,ACC49796,15189.94,CARD,Delhi,DEV163770,10.97.62.241,PENDING,MEDIUM,NORMAL,LOW
TXN0700116,2025-09-22 02:19:00,CUST19207,Customer_47802,ACC49317,ACC16326,4839.49,NEFT,Mumbai,DEV117187,10.11.103.239,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700117,2025-08-30 00:16:00,CUST17234,Customer_42496,ACC25932,ACC09461,33611.7,RTGS,Bengaluru,DEV141680,10.175.2.48,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700118,2025-09-04 21:03:00,CUST09371,Customer_06224,ACC01786,ACC33987,33189.56,CARD,Kolkata,DEV096226,10.1.44.220,VERIFIED,LOW,NORMAL,LOW
TXN0700119,2025-01-31 03:22:00,CUST37369,Customer_25288,ACC42986,ACC58805,17968.33,UPI,Bengaluru,DEV177405,10.11.87.208,VERIFIED,LOW,NORMAL,LOW
TXN0700120,2025-09-02 07:18:00,CUST27334,Customer_09019,ACC00978,ACC58118,16459.39,IMPS,Kolkata,DEV023636,10.89.103.177,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700121,2025-02-25 01:56:00,CUST36629,Customer_04201,ACC14188,ACC18810,14716.22,UPI,Mumbai,DEV120290,10.223.217.228,PENDING,MEDIUM,NORMAL,LOW
TXN0700122,2025-12-07 01:45:00,CUST30340,Customer_10082,ACC23114,ACC51582,26251.22,UPI,Delhi,DEV030489,10.250.240.230,PENDING,LOW,NORMAL,LOW
TXN0700123,2025-09-05 23:11:00,CUST16708,Customer_01254,ACC10722,ACC47569,30797.65,RTGS,Hyderabad,DEV128940,10.245.221.118,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700124,2025-10-01 03:35:00,CUST42016,Customer_26965,ACC43071,ACC18993,6691.5,IMPS,Hyderabad,DEV082011,10.51.209.18,VERIFIED,LOW,NORMAL,LOW
TXN0700125,2025-10-01 11:19:00,CUST30753,Customer_16022,ACC24651,ACC44334,39543.44,UPI,Delhi,DEV089036,10.80.80.210,VERIFIED,HIGH,NORMAL,LOW
TXN0700126,2025-07-01 20:07:00,CUST16932,Customer_26459,ACC06625,ACC28525,42893.12,NEFT,Chennai,DEV011547,10.53.53.173,VERIFIED,HIGH,NORMAL,LOW
TXN0700127,2025-01-25 22:27:00,CUST45168,Customer_29717,ACC12847,ACC19502,1547726.51,UPI,Hyderabad,DEV108680,10.235.198.210,PENDING,LOW,STRUCTURING,HIGH
TXN0700128,2025-08-14 09:42:00,CUST45909,Customer_03012,ACC08598,ACC13301,27003.27,UPI,Kolkata,DEV180391,10.147.238.7,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700129,2025-03-04 06:27:00,CUST08343,Customer_30612,ACC52578,ACC38395,41213.34,UPI,Bengaluru,DEV146225,10.121.127.235,PENDING,HIGH,NORMAL,LOW
TXN0700130,2025-07-13 15:13:00,CUST42133,Customer_49847,ACC49950,ACC59756,27300.41,RTGS,Mumbai,DEV033398,10.204.27.225,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700131,2025-08-14 19:58:00,CUST30444,Customer_38949,ACC04194,ACC44052,36509.26,CARD,Bengaluru,DEV050837,10.1.231.27,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700132,2025-09-02 22:42:00,CUST10229,Customer_02257,ACC54782,ACC29017,8756.08,RTGS,Kolkata,DEV058461,10.54.184.23,VERIFIED,HIGH,NORMAL,LOW
TXN0700133,2025-05-08 09:09:00,CUST30838,Customer_05087,ACC56167,ACC59584,31483.72,UPI,Bengaluru,DEV090103,10.158.163.165,VERIFIED,LOW,NORMAL,LOW
TXN0700134,2025-05-29 15:18:00,CUST37841,Customer_13153,ACC36197,ACC16830,21450.56,UPI,Kolkata,DEV088594,10.184.17.23,PENDING,LOW,NORMAL,LOW
TXN0700135,2025-02-27 03:19:00,CUST07465,Customer_22712,ACC04252,ACC36111,5450.48,IMPS,Kolkata,DEV138369,10.30.190.253,VERIFIED,LOW,NORMAL,LOW
TXN0700136,2025-11-08 12:32:00,CUST07947,Customer_42433,ACC38490,ACC54824,14780.04,IMPS,Kolkata,DEV033864,10.246.25.233,PENDING,MEDIUM,NORMAL,LOW
TXN0700137,2025-08-18 09:17:00,CUST01604,Customer_34839,ACC50562,ACC11589,10923.09,NEFT,Mumbai,DEV035337,10.247.90.102,PENDING,LOW,NORMAL,LOW
TXN0700138,2025-03-18 22:19:00,CUST04276,Customer_45948,ACC38082,ACC19277,29783.7,IMPS,Bengaluru,DEV064715,10.197.23.57,VERIFIED,MEDIUM,NORMAL,LOW
TXN0700139,2025-11-08 02:39:00,CUST48004,Customer_43416,ACC20708,ACC38186,36790.32,NEFT,Hyderabad,DEV075302,10.108.102.89,PENDING,MEDIUM,NORMAL,LOW
TXN0700140,2025-11-30 10:15:00,CUST46668,Customer_16716,ACC39758,ACC07536,33169.73,NEFT,Delhi,DEV073428,10.101.119.65,PENDING,HIGH,NORMAL,LOW
TXN0700141,2025-01-21 08:25:00,CUST06865,Customer_13460,ACC59435,ACC57414,4119.62,RTGS,Delhi,DEV160820,10.191.188.173,VERIFIED,LOW,NORMAL,LOW
TXN0700142,2025-11-02 02:32:00,CUST34717,Customer_23325,ACC07117,ACC27616,10359.62,RTGS,Hyderabad,DEV047538,10.255.98.102,PENDING,MEDIUM,NORMAL,LOW
TXN0700143,2025-05-12 23:08:00,CUST33694,Customer_49697,ACC24474,ACC31859,5617.23,UPI,Hyderabad,DEV075827,10.251.117.194,PENDING,MEDIUM,NORMAL,LOW
