transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0900073,2025-07-10 00:56:00,CUST45476,Customer_10718,ACC43850,ACC40587,23249.61,RTGS,Chennai,DEV085792,10.241.2.80,PENDING,LOW,NORMAL,LOW
TXN0900074,2025-07-13 20:53:00,CUST46007,Customer_26873,ACC09942,ACC22153,21731.39,CARD,Hyderabad,DEV182372,10.23.236.72,PENDING,MEDIUM,NORMAL,LOW
TXN0900075,2025-12-18 23:56:00,CUST08467,Customer_08823,ACC25262,ACC41901,19967.64,CARD,Hyderabad,DEV054684,10.74.140.46,VERIFIED,LOW,NORMAL,LOW
TXN0900076,2025-04-22 05:49:00,CUST22804,Customer_15741,ACC00569,ACC24149,43073.25,CARD,Mumbai,DEV038902,10.153.65.33,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900077,2025-09-24 16:04:00,CUST18159,Customer_00154,ACC33883,ACC02843,11869.03,RTGS,Kolkata,DEV145711,10.42.114.69,PENDING,LOW,NORMAL,LOW
TXN0900078,2025-07-12 21:24:00,CUST21738,Customer_36497,ACC11575,ACC36592,29949.33,NEFT,Hyderabad,DEV094839,10.20.130.149,VERIFIED,LOW,NORMAL,LOW
TXN0900079,2025-03-03 20:39:00,CUST36795,Customer_34684,ACC37023,ACC37643,22925.23,UPI,Chennai,DEV156651,10.192.83.89,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900080,2025-09-15 04:09:00,CUST07848,Customer_45050,ACC19683,ACC25714,39855.31,RTGS,Bengaluru,DEV096172,10.93.195.75,PENDING,MEDIUM,NORMAL,LOW
TXN0900081,2025-04-22 03:49:00,CUST16494,Customer_23619,ACC21891,ACC54812,42716.17,UPI,Kolkata,DEV103777,10.87.96.33,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900082,2025-08-10 10:54:00,CUST09919,Customer_05823,ACC55218,ACC30431,25260.82,CARD,Delhi,DEV131986,10.150.8.19,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900083,2025-12-18 07:48:00,CUST17254,Customer_40967,ACC58981,ACC38121,38562.22,UPI,Mumbai,DEV194765,10.68.166.6,VERIFIED,HIGH,NORMAL,LOW
TXN0900084,2025-06-21 23:42:00,CUST13405,Customer_35477,ACC55113,ACC21959,34906.96,IMPS,Bengaluru,DEV083057,10.24.159.19,VERIFIED,HIGH,NORMAL,LOW
TXN0900085,2025-06-27 02:14:00,CUST02469,Customer_09226,ACC43477,ACC02558,33766.05,NEFT,Delhi,DEV026070,10.233.66.11,PENDING,LOW,NORMAL,LOW
TXN0900086,2025-09-01 13:12:00,CUST25277,Customer_45314,ACC37633,ACC28711,17536.12,NEFT,Chennai,DEV076751,10.57.42.211,VERIFIED,LOW,NORMAL,LOW
TXN0900087,2025-10-10 17:21:00,CUST11924,Customer_43822,ACC55054,ACC03884,10287.86,NEFT,Mumbai,DEV017321,10.205.230.148,PENDING,MEDIUM,NORMAL,LOW
TXN0900088,2025-08-07 01:22:00,CUST45169,Customer_07930,ACC31077,ACC36023,33028.75,NEFT,Mumbai,DEV019782,10.37.213.152,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900089,2025-10-21 22:26:00,CUST47818,Customer_05802,ACC10111,ACC50164,27874.79,CARD,Chennai,DEV094675,10.23.169.96,VERIFIED,HIGH,NORMAL,LOW
TXN0900090,2025-04-23 18:53:00,CUST06710,Customer_41103,ACC52786,ACC19455,45999.26,CARD,Chennai,DEV101239,10.46.132.227,VERIFIED,LOW,NORMAL,LOW
TXN0900091,2025-11-11 21:28:00,CUST12501,Customer_14905,ACC34950,ACC35436,47767.84,UPI,Mumbai,DEV158884,10.10.61.169,VERIFIED,LOW,NORMAL,LOW
TXN0900092,2025-11-13 21:38:00,CUST41088,Customer_04415,ACC03403,ACC29766,20986.66,RTGS,Delhi,DEV066177,10.51.75.75,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900093,2025-11-14 19:05:00,CUST38405,Customer_48648,ACC21810,ACC55684,42985.03,CARD,Mumbai,DEV153478,10.57.45.243,VERIFIED,LOW,NORMAL,LOW
TXN0900094,2025-03-17 03:39:00,CUST26276,Customer_34807,ACC55128,ACC30690,38565.33,CARD,Kolkata,DEV050377,10.9.38.173,PENDING,HIGH,NORMAL,LOW
TXN0900095,2025-10-07 06:13:00,CUST42362,Customer_29050,ACC11366,ACC00231,49582.15,CARD,Bengaluru,DEV122820,10.114.43.124,PENDING,LOW,NORMAL,LOW
TXN0900096,2025-09-12 03:57:00,CUST10581,Customer_22127,ACC21609,ACC31137,23622.05,RTGS,Delhi,DEV098515,10.63.8.63,VERIFIED,HIGH,NORMAL,LOW
TXN0900097,2025-04-14 11:49:00,CUST03095,Customer_06899,ACC54609,ACC20516,10848.59,UPI,Mumbai,DEV151030,10.30.130.175,VERIFIED,HIGH,NORMAL,LOW
TXN0900098,2025-09-24 22:21:00,CUST34901,Customer_17107,ACC55821,ACC44326,13293.49,IMPS,Delhi,DEV118513,10.199.15.118,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900099,2025-11-19 22:49:00,CUST44145,Customer_41661,ACC49967,ACC22889,38402.14,NEFT,Delhi,DEV006539,10.22.30.166,PENDING,LOW,NORMAL,LOW
TXN0900100,2025-02-20 07:55:00,CUST47057,Customer_01671,ACC47470,ACC49943,11684.77,UPI,Mumbai,DEV044609,10.167.121.87,PENDING,HIGH,NORMAL,LOW
TXN0900101,2025-01-01 21:52:00,CUST17442,Customer_20498,ACC18733,ACC24691,494.06,NEFT,Hyderabad,DEV185323,10.82.134.186,PENDING,HIGH,NORMAL,LOW
TXN0900102,2025-08-17 23:56:00,CUST33636,Customer_49547,ACC05220,ACC07744,40875.76,NEFT,Bengaluru,DEV100825,10.145.134.236,PENDING,MEDIUM,NORMAL,LOW
TXN0900103,2025-07-15 08:51:00,CUST19569,Customer_21895,ACC51659,ACC12938,2778.85,UPI,Bengaluru,DEV121537,10.151.53.223,PENDING,MEDIUM,NORMAL,LOW
TXN0900104,2025-05-14 14:31:00,CUST01364,Customer_19243,ACC16287,ACC57024,7170.52,UPI,Kolkata,DEV040956,10.177.66.214,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900105,2025-02-17 18:54:00,CUST08380,Customer_44270,ACC22942,ACC54370,34856.87,RTGS,Hyderabad,DEV119725,10.141.136.177,VERIFIED,HIGH,NORMAL,LOW
TXN0900106,2025-10-19 12:39:00,CUST05176,Customer_32452,ACC32266,ACC22375,391.05,NEFT,Kolkata,DEV180370,10.253.164.232,VERIFIED,HIGH,NORMAL,LOW
TXN0900107,2025-02-05 11:28:00,CUST20871,Customer_18550,ACC57181,ACC39819,46473.77,NEFT,Bengaluru,DEV052453,10.160.25.181,VERIFIED,HIGH,NORMAL,LOW
TXN0900108,2025-12-24 06:45:00,CUST02906,Customer_20759,ACC46400,ACC41467,29633.52,NEFT,Kolkata,DEV109359,10.88.237.40,PENDING,HIGH,NORMAL,LOW
TXN0900109,2025-09-13 15:31:00,CUST01968,Customer_35942,ACC41602,ACC01341,37867.22,IMPS,Delhi,DEV091758,10.122.135.200,VERIFIED,HIGH,NORMAL,LOW
TXN0900110,2025-03-15 10:03:00,CUST29245,Customer_02347,ACC51956,ACC20802,7537.45,IMPS,Delhi,DEV034889,10.245.166.127,VERIFIED,LOW,NORMAL,LOW
TXN0900111,2025-09-18 01:06:00,CUST47289,Customer_21669,ACC14381,ACC23541,27716.4,UPI,Hyderabad,DEV085555,10.148.167.216,VERIFIED,LOW,NORMAL,LOW
TXN0900112,2025-12-19 06:58:00,CUST46101,Customer_14202,ACC37771,ACC16168,13437.73,IMPS,Chennai,DEV029752,10.81.234.37,PENDING,HIGH,NORMAL,LOW
TXN0900113,2025-04-09 12:56:00,CUST32661,Customer_19635,ACC13794,ACC52968,31587.78,UPI,Bengaluru,DEV163970,10.147.183.146,VERIFIED,HIGH,NORMAL,LOW
TXN0900114,2025-02-13 20:48:00,CUST23699,Customer_20636,ACC14236,ACC50283,41845.96,RTGS,Hyderabad,DEV133790,10.79.70.32,VERIFIED,LOW,NORMAL,LOW
TXN0900115,2025-08-02 22:44:00,CUST03625,Customer_39885,ACC13604,ACC46609,35144.25,NEFT,Kolkata,DEV117527,10.29.254.43,VERIFIED,LOW,NORMAL,LOW
TXN0900116,2025-08-28 09:24:00,CUST26539,Customer_21526,ACC00341,ACC51738,26871.56,CARD,Mumbai,DEV074308,10.185.90.77,PENDING,MEDIUM,NORMAL,LOW
TXN0900117,2025-01-10 02:10:00,CUST00555,Customer_48654,ACC07424,ACC16050,48691.17,UPI,Chennai,DEV137178,10.26.61.190,PENDING,MEDIUM,NORMAL,LOW
TXN0900118,2025-02-27 13:03:00,CUST34727,Customer_18320,ACC07878,ACC50219,23176.77,UPI,Mumbai,DEV151170,10.22.102.149,PENDING,LOW,NORMAL,LOW
TXN0900119,2025-01-30 12:55:00,CUST09942,Customer_07248,ACC00323,ACC55399,28319.29,CARD,Delhi,DEV036726,10.81.184.65,VERIFIED,HIGH,NORMAL,LOW
TXN0900120,2025-12-20 22:57:00,CUST37335,Customer_48900,ACC45111,ACC17458,21652.2,RTGS,Mumbai,DEV034861,10.48.153.131,PENDING,HIGH,NORMAL,LOW
TXN0900121,2025-08-20 14:14:00,CUST15009,Customer_01698,ACC06078,ACC06019,2141.45,UPI,Delhi,DEV168009,10.127.113.119,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900122,2025-03-05 11:17:00,CUST41769,Customer_33356,ACC51780,ACC46752,4027.02,NEFT,Hyderabad,DEV177075,10.229.211.186,PENDING,HIGH,NORMAL,LOW
TXN0900123,2025-12-07 19:51:00,CUST11512,Customer_02558,ACC42332,ACC51708,19934.98,NEFT,Bengaluru,DEV081756,10.56.168.49,PENDING,LOW,NORMAL,LOW
TXN0900124,2025-05-07 11:18:00,CUST40698,Customer_32200,ACC40520,ACC43048,49158.73,RTGS,Hyderabad,DEV055722,10.3.171.246,VERIFIED,LOW,NORMAL,LOW
TXN0900125,2025-12-16 12:57:00,CUST32652,Customer_30316,ACC12777,ACC09003,45554.12,RTGS,Bengaluru,DEV176746,10.205.87.75,VERIFIED,LOW,NORMAL,LOW
TXN0900126,2025-07-24 16:48:00,CUST26828,Customer_19911,ACC23202,ACC38733,1273.81,CARD,Bengaluru,DEV102774,10.230.52.114,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900127,2025-09-23 14:55:00,CUST46534,Customer_04313,ACC45534,ACC55746,2957.04,NEFT,Delhi,DEV058533,10.134.42.188,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900128,2025-08-26 00:57:00,CUST30264,Customer_35956,ACC00472,ACC10446,40897.09,NEFT,Delhi,DEV159881,10.65.71.162,PENDING,HIGH,NORMAL,LOW
TXN0900129,2025-05-27 19:54:00,CUST22440,Customer_13990,ACC37460,ACC22281,26259.09,CARD,Hyderabad,DEV125541,10.47.241.162,VERIFIED,LOW,NORMAL,LOW
TXN0900130,2025-09-20 10:29:00,CUST26544,Customer_05325,ACC56019,ACC35158,42676.38,UPI,Delhi,DEV181865,10.74.96.44,VERIFIED,MEDIUM,NORMAL,LOW
TXN0900131,2025-08-17 16:00:00,CUST49730,Customer_15678,ACC49883,ACC01237,19118.26,UPI,Chennai,DEV053667,10.110.22.159,VERIFIED,HIGH,NORMAL,LOW
TXN0900132,2025-03-05 11:04:00,CUST49844,Customer_28895,ACC53016,ACC19892,42438.34,IMPS,Kolkata,DEV001889,10.109.83.99,VERIFIED,LOW,NORMAL,LOW
TXN0900133,2025-03-19 08:32:00,CUST38818,Customer_01835,ACC12897,ACC18501,43075.56,RTGS,Hyderabad,DEV068854,10.119.64.242,VERIFIED,HIGH,NORMAL,LOW
TXN0900134,2025-03-11 16:31:00,CUST17424,Customer_26324,ACC05301,ACC43477,46582.48,RTGS,Mumbai,DEV184961,10.143.8.122,VERIFIED,LOW,NORMAL,LOW
TXN0900135,2025-12-08 22:09:00,CUST10604,Customer_31178,ACC32996,ACC02754,33224.34,NEFT,Bengaluru,DEV119170,10.42.107.163,PENDING,HIGH,NORMAL,LOW
TXN0900136,2025-04-26 04:12:00,CUST35015,Customer_26372,ACC26841,ACC34747,33481.55,UPI,Delhi,DEV095376,10.4.68.49,VERIFIED,HIGH,NORMAL,LOW
TXN0900137,2025-12-19 11:37:00,CUST06355,Customer_25146,ACC30345,ACC49426,25616.59,UPI,Bengaluru,DEV093428,10.63.78.253,VERIFIED,LOW,NORMAL,LOW
TXN0900138,2025-01-15 08:43:00,CUST19510,Customer_14357,ACC59657,ACC00486,9545.96,NEFT,Bengaluru,DEV046901,10.228.71.6,VERIFIED,HIGH,NORMAL,LOW
TXN0900139,2025-04-20 12:02:00,CUST35153,Customer_38187,ACC48628,ACC04751,19047.13,NEFT,Hyderabad,DEV185084,10.23.230.244,PENDING,MEDIUM,NORMAL,LOW
TXN0900140,2025-01-08 06:55:00,CUST13652,Customer_38185,ACC07399,ACC38738,33126.43,UPI,Chennai,DEV082897,10.214.144.54,VERIFIED,LOW,NORMAL,LOW
TXN0900141,2025-11-29 21:43:00,CUST41746,Customer_04162,ACC38146,ACC17944,13075.69,CARD,Mumbai,DEV115721,10.151.60.65,VERIFIED,HIGH,NORMAL,LOW
TXN0900142,2025-01-07 15:59:00,CUST06161,Customer_40487,ACC37855,ACC30550,47401.39,IMPS,Chennai,DEV103854,10.12.178.125,VERIFIED,HIGH,NORMAL,LOW
TXN0900143,2025-10-03 23:53:00,CUST14321,Customer_36795,ACC44802,ACC30578,45650.83,CARD,Kolkata,DEV028832,10.177.176.64,PENDING,HIGH,NORMAL,LOW
