transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0100050,2025-02-15 10:47:00,CUST09425,Customer_43332,ACC41597,ACC15905,19137.67,CARD,Delhi,DEV066350,10.79.229.163,VERIFIED,HIGH,NORMAL,LOW
TXN0100051,2025-02-04 01:28:00,CUST26463,Customer_06290,ACC35514,ACC13789,45454.5,IMPS,Hyderabad,DEV135215,10.60.151.200,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100052,2025-09-01 21:04:00,CUST02584,Customer_11078,ACC36011,ACC20964,30322.76,CARD,Delhi,DEV041417,10.118.93.4,VERIFIED,LOW,NORMAL,LOW
TXN0100053,2025-03-15 19:24:00,CUST36206,Customer_07456,ACC45004,ACC33642,1633.92,NEFT,Bengaluru,DEV104097,10.190.15.51,VERIFIED,LOW,NORMAL,LOW
TXN0100054,2025-12-20 09:03:00,CUST33804,Customer_37337,ACC45206,ACC11379,26560.32,UPI,Chennai,DEV187237,10.246.250.146,PENDING,MEDIUM,NORMAL,LOW
TXN0100055,2025-10-20 02:31:00,CUST30103,Customer_33840,ACC28610,ACC31982,22060.71,CARD,Chennai,DEV066914,10.170.147.165,VERIFIED,HIGH,NORMAL,LOW
TXN0100056,2025-11-25 19:03:00,CUST00768,Customer_10654,ACC56237,ACC39267,21842.98,IMPS,Kolkata,DEV125190,10.134.157.204,VERIFIED,HIGH,NORMAL,LOW
TXN0100057,2025-08-25 13:48:00,CUST44907,Customer_16329,ACC44020,ACC12368,41625.96,IMPS,Delhi,DEV197467,10.84.36.117,VERIFIED,LOW,NORMAL,LOW
TXN0100058,2025-03-25 10:37:00,CUST27263,Customer_05018,ACC43056,ACC37053,46751.34,CARD,Mumbai,DEV042350,10.178.38.230,PENDING,MEDIUM,NORMAL,LOW
TXN0100059,2025-01-10 11:46:00,CUST31317,Customer_03477,ACC30267,ACC35874,12554.77,UPI,Chennai,DEV129484,10.174.184.115,PENDING,HIGH,NORMAL,LOW
TXN0100060,2025-06-04 08:28:00,CUST48101,Customer_17659,ACC16515,ACC47723,5401.19,CARD,Chennai,DEV138360,10.78.49.235,VERIFIED,HIGH,NORMAL,LOW
TXN0100061,2025-07-08 12:42:00,CUST14085,Customer_00324,ACC08518,ACC22472,17798.02,UPI,Chennai,DEV068131,10.124.251.193,VERIFIED,HIGH,NORMAL,LOW
TXN0100062,2025-03-17 23:59:00,CUST24730,Customer_45610,ACC39496,ACC01060,39935.36,NEFT,Delhi,DEV064192,10.205.146.210,VERIFIED,HIGH,NORMAL,LOW
TXN0100063,2025-12-01 02:35:00,CUST21438,Customer_43408,ACC31332,ACC05833,22517.33,IMPS,Chennai,DEV057103,10.4.40.206,PENDING,HIGH,NORMAL,LOW
TXN0100064,2025-02-06 17:59:00,CUST02914,Customer_12641,ACC51880,ACC39598,4033.37,RTGS,Delhi,DEV157484,10.57.229.167,PENDING,MEDIUM,NORMAL,LOW
TXN0100065,2025-01-27 00:59:00,CUST04865,Customer_34408,ACC58778,ACC11204,1044.74,RTGS,Mumbai,DEV120690,10.165.254.192,PENDING,MEDIUM,NORMAL,LOW
TXN0100066,2025-04-13 05:26:00,CUST15510,Customer_22449,ACC30974,ACC23285,33861.82,NEFT,Mumbai,DEV132463,10.163.63.116,VERIFIED,HIGH,NORMAL,LOW
TXN0100067,2025-01-13 12:15:00,CUST48572,Customer_00762,ACC16371,ACC49095,39712.19,UPI,Hyderabad,DEV102791,10.175.0.158,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100068,2025-05-07 08:07:00,CUST17267,Customer_10273,ACC53697,ACC23449,5350.34,IMPS,Kolkata,DEV129882,10.128.173.186,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100069,2025-06-08 17:22:00,CUST31626,Customer_11477,ACC18519,ACC04798,37544.96,UPI,Hyderabad,DEV037412,10.192.228.95,PENDING,LOW,NORMAL,LOW
TXN0100070,2025-02-24 03:21:00,CUST36457,Customer_43731,ACC29761,ACC49005,5019.72,IMPS,Mumbai,DEV137583,10.180.37.55,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100071,2025-04-10 08:52:00,CUST10522,Customer_41347,ACC01439,ACC45330,41482.4,UPI,Chennai,DEV149751,10.137.104.54,VERIFIED,LOW,NORMAL,LOW
TXN0100072,2025-11-17 19:14:00,CUST20916,Customer_08837,ACC18900,ACC24648,49888.23,RTGS,Hyderabad,DEV030165,10.163.153.3,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100073,2025-12-17 08:51:00,CUST30850,Customer_13609,ACC56842,ACC09438,6870.08,NEFT,Chennai,DEV044619,10.183.159.165,PENDING,HIGH,NORMAL,LOW
TXN0100074,2025-08-29 16:32:00,CUST25130,Customer_41080,ACC07396,ACC28692,493.08,NEFT,Delhi,DEV004855,10.244.89.44,VERIFIED,HIGH,NORMAL,LOW
TXN0100075,2025-02-25 10:58:00,CUST39560,Customer_25914,ACC30918,ACC02555,3643.93,NEFT,Mumbai,DEV069310,10.185.44.13,VERIFIED,LOW,NORMAL,LOW
TXN0100076,2025-11-18 02:42:00,CUST18787,Customer_37448,ACC23612,ACC28953,32691.35,RTGS,Kolkata,DEV096005,10.169.7.238,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100077,2025-12-07 12:57:00,CUST28264,Customer_48799,ACC34614,ACC46376,14250.14,RTGS,Bengaluru,DEV001005,10.51.94.118,PENDING,LOW,NORMAL,LOW
TXN0100078,2025-12-26 11:53:00,CUST14115,Customer_35851,ACC10385,ACC41539,3873596.0,UPI,Chennai,DEV099127,10.84.44.42,VERIFIED,MEDIUM,MULE_ACCOUNT,CRITICAL
TXN0100079,2025-04-25 05:15:00,CUST38533,Customer_12875,ACC49312,ACC15804,42608.95,UPI,Kolkata,DEV026648,10.48.247.141,PENDING,MEDIUM,NORMAL,LOW
TXN0100080,2025-12-15 11:59:00,CUST18586,Customer_31597,ACC37551,ACC28622,31369.17,RTGS,Chennai,DEV184545,10.255.223.23,PENDING,LOW,NORMAL,LOW
TXN0100081,2025-07-30 01:32:00,CUST08525,Customer_34297,ACC02647,ACC24265,8592.98,CARD,Chennai,DEV086225,10.179.220.138,VERIFIED,LOW,NORMAL,LOW
TXN0100082,2025-10-13 11:16:00,CUST33021,Customer_38425,ACC43831,ACC40503,12560.87,RTGS,Hyderabad,DEV166664,10.75.24.6,PENDING,HIGH,NORMAL,LOW
TXN0100083,2025-03-04 23:27:00,CUST47437,Customer_08859,ACC12419,ACC20159,6643.13,UPI,Hyderabad,DEV070252,10.247.197.92,VERIFIED,LOW,NORMAL,LOW
TXN0100084,2025-05-25 05:30:00,CUST27258,Customer_19686,ACC44825,ACC51015,35750.37,RTGS,Mumbai,DEV096726,10.197.144.59,VERIFIED,HIGH,NORMAL,LOW
TXN0100085,2025-01-06 17:16:00,CUST25327,Customer_13866,ACC02400,ACC38567,5116.61,UPI,Mumbai,DEV073837,10.135.154.68,PENDING,MEDIUM,NORMAL,LOW
TXN0100086,2025-10-02 05:53:00,CUST09509,Customer_07918,ACC48910,ACC42142,6120.33,CARD,Delhi,DEV125947,10.243.173.99,PENDING,HIGH,NORMAL,LOW
TXN0100087,2025-02-13 10:06:00,CUST40038,Customer_03083,ACC31148,ACC42985,28455.07,UPI,Mumbai,DEV133459,10.78.17.143,VERIFIED,HIGH,NORMAL,LOW
TXN0100088,2025-01-08 15:34:00,CUST04929,Customer_37653,ACC44856,ACC32208,47491.91,NEFT,Hyderabad,DEV143288,10.240.44.187,VERIFIED,HIGH,NORMAL,LOW
TXN0100089,2025-06-30 09:12:00,CUST46453,Customer_20085,ACC59777,ACC15297,40012.77,RTGS,Mumbai,DEV166182,10.97.218.245,VERIFIED,HIGH,NORMAL,LOW
TXN0100090,2025-04-11 22:53:00,CUST31663,Customer_28334,ACC28032,ACC51258,43536.79,RTGS,Chennai,DEV036632,10.104.182.197,VERIFIED,LOW,NORMAL,LOW
TXN0100091,2025-04-21 19:43:00,CUST23066,Customer_26317,ACC28928,ACC26093,39517.57,RTGS,Delhi,DEV085539,10.185.213.175,VERIFIED,HIGH,NORMAL,LOW
TXN0100092,2025-07-22 02:29:00,CUST17434,Customer_30306,ACC22101,ACC49019,41795.27,IMPS,Chennai,DEV052811,10.112.225.82,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100093,2025-02-10 17:40:00,CUST09840,Customer_31388,ACC27713,ACC11066,20438.06,UPI,Bengaluru,DEV020970,10.172.218.172,PENDING,LOW,NORMAL,LOW
TXN0100094,2025-10-06 02:31:00,CUST17537,Customer_06282,ACC26831,ACC40780,9900.22,IMPS,Chennai,DEV061689,10.53.227.131,VERIFIED,LOW,NORMAL,LOW
TXN0100095,2025-06-19 02:30:00,CUST33336,Customer_45529,ACC57980,ACC58885,6664.61,NEFT,Kolkata,DEV151774,10.179.138.122,VERIFIED,HIGH,NORMAL,LOW
TXN0100096,2025-08-10 09:07:00,CUST39144,Customer_48937,ACC09102,ACC38238,33855.84,UPI,Kolkata,DEV031130,10.115.115.104,VERIFIED,LOW,NORMAL,LOW
TXN0100097,2025-02-18 09:19:00,CUST31759,Customer_15131,ACC08905,ACC35751,48501.6,RTGS,Hyderabad,DEV047461,10.17.168.254,VERIFIED,HIGH,NORMAL,LOW
TXN0100098,2025-04-17 11:55:00,CUST25653,Customer_46427,ACC20514,ACC03733,29366.61,RTGS,Mumbai,DEV060635,10.59.230.39,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100099,2025-09-10 19:01:00,CUST22628,Customer_16611,ACC44109,ACC18292,34128.68,NEFT,Hyderabad,DEV113938,10.122.145.152,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100100,2025-11-08 06:54:00,CUST41473,Customer_24056,ACC02648,ACC47768,4381.99,UPI,Kolkata,DEV044596,10.187.46.56,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100101,2025-10-10 21:45:00,CUST10599,Customer_27047,ACC32314,ACC40218,14328.76,UPI,Mumbai,DEV074400,10.54.130.166,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100102,2025-06-08 20:09:00,CUST39084,Customer_48119,ACC18480,ACC58935,25399.78,NEFT,Chennai,DEV062920,10.107.42.151,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100103,2025-01-26 00:16:00,CUST23466,Customer_17899,ACC51009,ACC19225,41280.23,UPI,Kolkata,DEV145118,10.182.60.243,VERIFIED,HIGH,NORMAL,LOW
TXN0100104,2025-01-27 02:35:00,CUST27937,Customer_17156,ACC36340,ACC18406,20515.26,NEFT,Hyderabad,DEV122917,10.185.89.130,PENDING,LOW,NORMAL,LOW
TXN0100105,2025-07-22 09:08:00,CUST37998,Customer_06778,ACC22864,ACC44636,5905.92,RTGS,Hyderabad,DEV150137,10.224.154.201,VERIFIED,LOW,NORMAL,LOW
TXN0100106,2025-05-01 18:48:00,CUST17875,Customer_00545,ACC55944,ACC24099,23754.38,CARD,Hyderabad,DEV038364,10.102.168.156,VERIFIED,HIGH,NORMAL,LOW
TXN0100107,2025-08-21 18:51:00,CUST38129,Customer_14225,ACC24202,ACC31753,45158.52,CARD,Hyderabad,DEV162056,10.146.0.29,VERIFIED,LOW,NORMAL,LOW
TXN0100108,2025-07-19 21:47:00,CUST43386,Customer_22341,ACC37345,ACC12926,24594.97,CARD,Bengaluru,DEV108169,10.104.24.126,VERIFIED,HIGH,NORMAL,LOW
TXN0100109,2025-09-07 19:43:00,CUST44419,Customer_35926,ACC27684,ACC47367,24418.43,NEFT,Bengaluru,DEV012273,10.142.89.172,PENDING,HIGH,NORMAL,LOW
TXN0100110,2025-04-18 05:40:00,CUST09270,Customer_15057,ACC33578,ACC46909,23343.11,UPI,Mumbai,DEV164847,10.193.241.69,VERIFIED,LOW,NORMAL,LOW
TXN0100111,2025-08-05 04:34:00,CUST09617,Customer_20454,ACC35225,ACC07678,39245.46,CARD,Mumbai,DEV188050,10.129.208.104,VERIFIED,HIGH,NORMAL,LOW
TXN0100112,2025-08-28 19:40:00,CUST05215,Customer_19362,ACC21305,ACC36404,23694.12,NEFT,Delhi,DEV071468,10.80.150.111,VERIFIED,HIGH,NORMAL,LOW
TXN0100113,2025-06-12 10:52:00,CUST23078,Customer_27189,ACC33467,ACC14062,23926.61,NEFT,Mumbai,DEV084477,10.71.6.147,PENDING,HIGH,NORMAL,LOW
TXN0100114,2025-05-25 06:00:00,CUST18357,Customer_40063,ACC22378,ACC51290,43425.57,CARD,Chennai,DEV139552,10.116.156.239,VERIFIED,HIGH,NORMAL,LOW
TXN0100115,2025-08-28 08:54:00,CUST02265,Customer_28446,ACC29923,ACC59607,34847.55,RTGS,Chennai,DEV015176,10.112.33.202,VERIFIED,HIGH,NORMAL,LOW
TXN0100116,2025-11-28 04:38:00,CUST24190,Customer_09638,ACC17265,ACC47625,1329.19,CARD,Mumbai,DEV125247,10.175.221.187,VERIFIED,LOW,NORMAL,LOW
TXN0100117,2025-11-03 03:49:00,CUST05097,Customer_17282,ACC18396,ACC03694,37318.58,UPI,Delhi,DEV185086,10.251.187.123,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100118,2025-11-01 04:17:00,CUST40934,Customer_45569,ACC38434,ACC59569,46534.78,RTGS,Chennai,DEV083172,10.168.58.203,PENDING,MEDIUM,NORMAL,LOW
TXN0100119,2025-08-04 16:28:00,CUST49409,Customer_29924,ACC27376,ACC42801,34505.12,IMPS,Chennai,DEV042935,10.185.40.207,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100120,2025-06-18 11:34:00,CUST11208,Customer_19956,ACC10742,ACC22353,9727.69,UPI,Chennai,DEV153967,10.230.56.164,VERIFIED,HIGH,NORMAL,LOW
TXN0100121,2025-09-24 21:58:00,CUST33083,Customer_30576,ACC16854,ACC34102,12520.95,CARD,Hyderabad,DEV026326,10.192.140.187,PENDING,MEDIUM,NORMAL,LOW
TXN0100122,2025-05-05 01:01:00,CUST49613,Customer_25900,ACC31206,ACC20342,4856.48,CARD,Bengaluru,DEV044599,10.98.235.39,VERIFIED,LOW,NORMAL,LOW
TXN0100123,2025-08-20 01:42:00,CUST40998,Customer_17884,ACC39546,ACC57873,17843.97,NEFT,Delhi,DEV119015,10.20.57.134,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100124,2025-08-21 13:31:00,CUST44968,Customer_46760,ACC39261,ACC56995,12036.32,IMPS,Bengaluru,DEV046621,10.72.195.230,PENDING,HIGH,NORMAL,LOW
TXN0100125,2025-05-19 16:16:00,CUST13728,Customer_42984,ACC01017,ACC05489,29317.41,RTGS,Kolkata,DEV015943,10.11.142.111,PENDING,LOW,NORMAL,LOW
TXN0100126,2025-02-08 13:00:00,CUST36926,Customer_45629,ACC46802,ACC19579,26571.95,CARD,Hyderabad,DEV094144,10.61.152.45,VERIFIED,HIGH,NORMAL,LOW
TXN0100127,2025-01-21 04:18:00,CUST25231,Customer_48877,ACC22989,ACC47060,45135.96,NEFT,Delhi,DEV155638,10.99.79.92,VERIFIED,HIGH,NORMAL,LOW
TXN0100128,2025-03-09 19:23:00,CUST25029,Customer_07893,ACC32909,ACC42164,24573.47,RTGS,Hyderabad,DEV018554,10.213.59.12,PENDING,LOW,NORMAL,LOW
TXN0100129,2025-03-27 07:34:00,CUST09673,Customer_33226,ACC11963,ACC02292,44734.06,NEFT,Bengaluru,DEV012610,10.224.229.193,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100130,2025-06-24 05:27:00,CUST11870,Customer_41534,ACC10345,ACC41345,28354.86,CARD,Chennai,DEV138380,10.234.231.70,VERIFIED,HIGH,NORMAL,LOW
TXN0100131,2025-02-10 19:32:00,CUST39039,Customer_16103,ACC02444,ACC26372,36115.76,IMPS,Bengaluru,DEV001248,10.97.46.83,PENDING,MEDIUM,NORMAL,LOW
TXN0100132,2025-01-29 02:33:00,CUST42690,Customer_41392,ACC55489,ACC26609,35234.03,UPI,Bengaluru,DEV137645,10.234.64.123,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100133,2025-05-31 13:52:00,CUST38531,Customer_11582,ACC28977,ACC00351,306.92,RTGS,Mumbai,DEV004207,10.35.245.178,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100134,2025-03-20 05:07:00,CUST33153,Customer_37877,ACC56329,ACC08040,36709.79,UPI,Mumbai,DEV074815,10.241.4.75,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100135,2025-05-21 23:52:00,CUST15050,Customer_41650,ACC21397,ACC21112,33753.25,NEFT,Mumbai,DEV065555,10.11.130.229,VERIFIED,LOW,NORMAL,LOW
TXN0100136,2025-08-26 20:31:00,CUST01097,Customer_15748,ACC36001,ACC19474,16144.61,IMPS,Bengaluru,DEV006402,10.77.86.122,VERIFIED,HIGH,NORMAL,LOW
TXN0100137,2025-09-02 14:44:00,CUST18013,Customer_02572,ACC56567,ACC19658,21604.18,UPI,Delhi,DEV198340,10.108.85.52,VERIFIED,LOW,NORMAL,LOW
TXN0100138,2025-04-28 07:13:00,CUST35574,Customer_06627,ACC52046,ACC28284,43780.99,UPI,Bengaluru,DEV058693,10.100.224.174,VERIFIED,HIGH,NORMAL,LOW
TXN0100139,2025-06-07 17:21:00,CUST26175,Customer_38145,ACC12590,ACC45164,42895.45,IMPS,Mumbai,DEV198815,10.5.94.234,PENDING,MEDIUM,NORMAL,LOW
TXN0100140,2025-08-02 06:50:00,CUST49725,Customer_38769,ACC08238,ACC16909,46445.55,RTGS,Bengaluru,DEV038038,10.209.85.122,VERIFIED,LOW,NORMAL,LOW
TXN0100141,2025-07-10 10:04:00,CUST12071,Customer_12973,ACC47746,ACC20544,29976.71,UPI,Kolkata,DEV154137,10.166.229.144,VERIFIED,MEDIUM,NORMAL,LOW
TXN0100142,2025-11-25 08:47:00,CUST26680,Customer_29929,ACC15887,ACC04604,15433.7,CARD,Chennai,DEV188834,10.182.215.17,PENDING,LOW,NORMAL,LOW
TXN0100143,2025-03-09 03:04:00,CUST07874,Customer_43812,ACC41714,ACC13168,46255.2,CARD,Kolkata,DEV106623,10.185.108.241,VERIFIED,HIGH,NORMAL,LOW
